ID_Scula,Tip_Scula,Model_Scula,Turatie_RPM,Avans_mm_min,Adancime_Aschiere_mm,Debit_Lichid_racire_L_min,Temperatura_C,Vibratii_mm_s,Uzura_procent,Zgomot_dB,Material_Prelucrat,Tip_Operatie,ID_Lot,Scula_Defecta,Tip_Defect
359,Freza,FREZA HSS Ø8 2F,1595,442.07,2.53,14.5,36.05,0.65,2.4,65.15,Inox,Frezare,394,0,Niciunul
360,Freza,FREZA HSS Ø8 2F,1985,598.96,0.44,5.04,52.74,0.85,18.1,64.34,Inox,Frezare,317,0,Niciunul
361,Freza,FREZA HSS Ø8 2F,1762,281.63,2.64,12.94,74.57,5.48,47.5,60.32,Aluminiu,Frezare,24,1,Niciunul
362,Freza,FREZA HSS Ø8 2F,2523,1110.47,1.1,11.4,56.91,0.59,4.2,61.78,Otel,Frezare,193,0,Niciunul
363,Freza,FREZA HSS Ø8 2F,1967,1100.08,0.15,14.65,97.42,2.16,29.1,72.04,Inox,Frezare,317,1,Supraincalzire
364,Freza,FREZA HSS Ø8 2F,4990,785.98,0.58,10.3,40.81,1.52,2.5,68.15,Aluminiu,Frezare,377,0,Niciunul
365,Freza,FREZA HSS Ø8 2F,5076,1095.74,2.15,16.59,68.68,1.3,5.2,61.6,Aluminiu,Frezare,159,0,Niciunul
366,Freza,FREZA HSS Ø8 2F,1765,1116.13,2.1,11.31,63.85,4.96,43.1,74.3,Aluminiu,Frezare,44,1,Vibratii
367,Freza,FREZA HSS Ø8 2F,2769,893.73,0.33,14.75,84.9,0.87,23.0,67.71,Otel,Frezare,248,1,Supraincalzire
368,Freza,FREZA HSS Ø8 2F,5164,493.78,2.97,15.62,63.22,1.1,18.7,73.03,Otel,Frezare,427,0,Niciunul
369,Freza,FREZA HSS Ø8 2F,3005,1088.5,2.54,9.99,114.37,0.71,12.8,74.48,Inox,Frezare,210,1,Supraincalzire
370,Freza,FREZA HSS Ø8 2F,5117,399.41,2.54,8.87,82.0,3.62,17.2,72.94,Otel,Frezare,248,1,Niciunul
371,Freza,FREZA HSS Ø8 2F,3106,531.76,2.34,14.53,81.58,2.62,50.1,70.92,Aluminiu,Frezare,472,1,Uzura excesiva
372,Freza,FREZA HSS Ø8 2F,2808,612.71,1.86,15.5,58.87,4.88,76.3,71.16,Aluminiu,Frezare,448,1,Uzura excesiva
373,Freza,FREZA HSS Ø8 2F,2991,422.13,1.68,11.47,116.17,3.49,37.9,61.68,Inox,Frezare,34,1,Supraincalzire
374,Freza,FREZA HSS Ø8 2F,5542,212.45,1.66,6.17,63.24,0.96,18.0,62.79,Inox,Frezare,398,0,Niciunul
375,Freza,FREZA HSS Ø8 2F,1803,264.87,1.17,5.73,63.57,1.34,6.0,70.72,Otel,Frezare,362,0,Niciunul
376,Freza,FREZA HSS Ø8 2F,4579,695.33,1.85,19.08,53.38,6.83,50.8,71.28,Aluminiu,Frezare,69,1,Vibratii
377,Freza,FREZA HSS Ø8 2F,2573,660.79,2.87,6.57,75.62,9.1,43.8,60.8,Aluminiu,Frezare,176,1,Vibratii
378,Freza,FREZA HSS Ø8 2F,4380,1188.23,1.06,7.42,53.34,11.35,33.2,71.74,Inox,Frezare,331,1,Vibratii
379,Freza,FREZA HSS Ø8 2F,1529,257.73,1.26,13.92,119.76,2.66,12.0,74.08,Aluminiu,Frezare,198,1,Supraincalzire
380,Freza,FREZA HSS Ø8 2F,4016,741.47,1.12,17.48,104.87,0.67,20.6,62.42,Inox,Frezare,108,1,Supraincalzire
381,Freza,FREZA HSS Ø8 2F,2197,713.03,2.09,12.22,55.38,0.54,0.5,70.91,Otel,Frezare,472,0,Niciunul
382,Freza,FREZA HSS Ø8 2F,1595,622.1,2.92,12.53,55.42,1.38,8.9,60.27,Otel,Frezare,214,0,Niciunul
383,Freza,FREZA HSS Ø8 2F,5542,519.4,2.12,16.26,57.27,0.53,4.7,74.16,Aluminiu,Frezare,4,0,Niciunul
384,Freza,FREZA HSS Ø8 2F,3676,294.57,1.62,18.63,54.91,0.66,12.3,66.33,Otel,Frezare,95,0,Niciunul
385,Freza,FREZA HSS Ø8 2F,5208,654.94,1.45,15.02,51.37,1.73,11.9,74.83,Otel,Frezare,227,0,Niciunul
386,Freza,FREZA HSS Ø8 2F,3028,651.26,0.81,5.73,51.31,2.0,76.5,70.18,Aluminiu,Frezare,23,1,Uzura excesiva
387,Freza,FREZA HSS Ø8 2F,3737,755.21,2.2,13.33,68.3,1.26,12.3,63.85,Otel,Frezare,91,0,Niciunul
388,Freza,FREZA HSS Ø8 2F,5263,1154.39,1.75,12.81,59.17,3.81,63.7,73.35,Aluminiu,Frezare,356,1,Uzura excesiva
389,Freza,FREZA HSS Ø8 2F,4566,460.95,1.72,18.42,87.2,3.18,63.4,60.23,Aluminiu,Frezare,315,1,Uzura excesiva
390,Freza,FREZA HSS Ø8 2F,1790,1162.37,0.72,17.89,49.06,1.7,18.8,64.47,Aluminiu,Frezare,6,0,Niciunul
391,Freza,FREZA HSS Ø8 2F,3480,893.61,0.19,15.54,49.38,1.61,7.4,71.68,Aluminiu,Frezare,417,0,Niciunul
392,Freza,FREZA HSS Ø8 2F,3612,909.36,1.56,17.09,71.04,2.44,55.8,67.36,Aluminiu,Frezare,348,1,Uzura excesiva
393,Freza,FREZA HSS Ø8 2F,2175,269.36,1.98,10.96,68.69,1.27,17.2,65.99,Inox,Frezare,134,0,Niciunul
394,Freza,FREZA HSS Ø8 2F,1603,1137.72,0.29,6.4,115.81,1.47,17.2,69.93,Inox,Frezare,487,1,Supraincalzire
395,Freza,FREZA HSS Ø8 2F,2165,704.89,0.1,17.67,81.69,0.52,33.5,66.65,Aluminiu,Frezare,262,1,Supraincalzire
396,Freza,FREZA HSS Ø8 2F,2177,1195.99,1.98,19.95,67.13,1.22,7.2,73.08,Otel,Frezare,126,0,Niciunul
397,Freza,FREZA HSS Ø8 2F,5685,975.18,2.15,5.85,50.94,1.93,13.0,69.22,Aluminiu,Frezare,319,0,Niciunul
398,Freza,FREZA HSS Ø8 2F,2428,1112.79,1.63,18.19,61.62,2.58,55.2,68.61,Aluminiu,Frezare,297,1,Uzura excesiva
399,Freza,FREZA HSS Ø8 2F,2002,633.33,1.79,13.23,36.18,0.77,10.7,68.68,Aluminiu,Frezare,131,0,Niciunul
400,Freza,FREZA HSS Ø8 2F,3812,1049.76,2.28,18.91,65.35,0.76,19.7,64.76,Aluminiu,Frezare,162,0,Niciunul
401,Freza,FREZA HSS Ø8 2F,5594,853.68,1.05,15.7,58.84,5.68,30.5,72.97,Aluminiu,Frezare,224,1,Vibratii
402,Freza,FREZA HSS Ø8 2F,3085,741.78,1.65,13.65,65.46,2.07,74.3,66.53,Otel,Frezare,100,1,Uzura excesiva
403,Freza,FREZA HSS Ø8 2F,4879,691.16,0.54,13.08,100.52,0.8,38.5,64.11,Inox,Frezare,292,1,Supraincalzire
404,Freza,FREZA HSS Ø8 2F,4253,915.97,0.63,11.53,58.85,1.83,15.8,66.59,Aluminiu,Frezare,329,0,Niciunul
405,Freza,FREZA HSS Ø8 2F,1692,319.3,1.42,6.05,89.38,10.65,53.0,72.29,Otel,Frezare,63,1,Vibratii
406,Freza,FREZA HSS Ø8 2F,4647,1137.03,2.04,8.72,52.7,1.83,5.0,71.25,Otel,Frezare,22,0,Niciunul
407,Freza,FREZA HSS Ø8 2F,2341,785.27,1.67,5.42,89.82,8.88,47.8,63.75,Aluminiu,Frezare,291,1,Vibratii
408,Freza,FREZA HSS Ø8 2F,2206,212.37,1.76,17.5,44.54,0.82,19.8,60.12,Otel,Frezare,13,0,Niciunul
409,Freza,FREZA HSS Ø8 2F,5987,1108.1,0.73,12.31,62.71,0.88,10.2,73.06,Aluminiu,Frezare,246,0,Niciunul
410,Freza,FREZA HSS Ø8 2F,2174,938.11,1.64,8.77,85.41,3.46,36.2,60.63,Aluminiu,Frezare,103,1,Supraincalzire
411,Freza,FREZA HSS Ø8 2F,1800,696.28,0.97,11.81,83.68,4.06,50.4,72.7,Aluminiu,Frezare,122,1,Uzura excesiva
412,Freza,FREZA HSS Ø8 2F,2240,450.65,0.32,11.26,58.33,1.64,1.1,70.15,Otel,Frezare,122,0,Niciunul
413,Freza,FREZA HSS Ø8 2F,4183,1030.77,1.54,19.78,48.4,1.07,2.9,74.05,Inox,Frezare,172,0,Niciunul
414,Freza,FREZA HSS Ø8 2F,4653,254.92,0.83,9.38,70.0,2.28,70.3,69.49,Otel,Frezare,273,1,Uzura excesiva
415,Freza,FREZA HSS Ø8 2F,1579,323.39,0.46,6.24,47.86,1.31,17.9,63.75,Inox,Frezare,500,0,Niciunul
416,Freza,FREZA HSS Ø8 2F,2115,1038.92,2.88,17.59,93.95,2.83,17.7,65.54,Otel,Frezare,334,1,Supraincalzire
417,Freza,FREZA HSS Ø8 2F,2047,1011.81,1.74,16.44,79.92,9.36,21.5,62.23,Otel,Frezare,376,1,Vibratii
418,Freza,FREZA HSS Ø8 2F,4692,828.05,2.77,11.79,84.55,10.31,31.5,69.24,Inox,Frezare,198,1,Vibratii
419,Freza,FREZA HSS Ø8 2F,1843,1144.98,1.33,10.04,48.48,0.68,19.9,60.91,Inox,Frezare,330,0,Niciunul
420,Freza,FREZA HSS Ø8 2F,5629,912.0,2.15,5.53,60.2,1.72,12.4,69.46,Otel,Frezare,94,0,Niciunul
421,Freza,FREZA HSS Ø8 2F,4432,404.04,2.35,16.89,66.51,1.38,18.2,62.3,Aluminiu,Frezare,45,0,Niciunul
422,Freza,FREZA HSS Ø8 2F,5071,468.78,2.46,16.77,67.63,5.1,40.1,61.77,Inox,Frezare,388,1,Vibratii
423,Freza,FREZA HSS Ø8 2F,3732,875.5,1.1,15.29,39.13,1.41,18.8,71.83,Otel,Frezare,129,0,Niciunul
424,Freza,FREZA HSS Ø8 2F,1896,833.27,0.31,16.61,56.22,3.14,76.2,74.93,Aluminiu,Frezare,316,1,Uzura excesiva
425,Freza,FREZA HSS Ø8 2F,4569,948.8,0.18,6.27,81.2,2.26,37.3,70.58,Inox,Frezare,114,1,Niciunul
426,Freza,FREZA HSS Ø8 2F,3885,749.46,1.33,9.87,69.62,1.07,5.9,73.12,Inox,Frezare,221,0,Niciunul
427,Freza,FREZA HSS Ø8 2F,2899,651.8,1.49,9.55,88.49,1.2,14.7,70.05,Aluminiu,Frezare,75,1,Supraincalzire
428,Freza,FREZA HSS Ø8 2F,5108,1100.8,2.99,6.96,62.46,1.84,12.6,74.45,Inox,Frezare,420,0,Niciunul
429,Freza,FREZA HSS Ø8 2F,3425,617.8,2.61,7.2,53.95,1.57,4.4,69.75,Otel,Frezare,154,0,Niciunul
430,Freza,FREZA HSS Ø8 2F,2691,473.04,0.5,6.91,115.06,1.45,32.6,64.44,Aluminiu,Frezare,309,1,Supraincalzire
431,Freza,FREZA HSS Ø8 2F,5060,755.87,1.37,6.6,49.08,0.67,8.5,68.81,Inox,Frezare,33,0,Niciunul
432,Freza,FREZA HSS Ø8 2F,5617,1039.62,0.63,17.17,65.75,1.78,2.7,73.76,Aluminiu,Frezare,213,0,Niciunul
433,Freza,FREZA HSS Ø8 2F,4322,894.12,1.94,11.72,61.36,4.07,43.7,68.44,Inox,Frezare,138,1,Uzura excesiva
434,Freza,FREZA HSS Ø8 2F,3528,714.93,2.18,17.93,46.39,1.49,19.0,62.54,Otel,Frezare,220,0,Niciunul
435,Freza,FREZA HSS Ø8 2F,5496,1083.92,0.43,16.97,76.53,7.76,36.1,68.0,Otel,Frezare,9,1,Vibratii
436,Freza,FREZA HSS Ø8 2F,3484,515.0,2.06,15.67,41.95,0.76,3.2,69.75,Otel,Frezare,345,0,Niciunul
437,Freza,FREZA HSS Ø8 2F,2127,645.46,2.22,6.12,119.29,2.33,10.9,65.06,Otel,Frezare,51,1,Supraincalzire
438,Freza,FREZA HSS Ø8 2F,2676,1184.18,1.03,19.17,69.12,2.97,56.3,70.04,Inox,Frezare,298,1,Uzura excesiva
439,Freza,FREZA HSS Ø8 2F,4821,268.15,0.49,6.68,51.29,6.56,55.1,63.27,Inox,Frezare,61,1,Vibratii
440,Freza,FREZA HSS Ø8 2F,5139,489.49,2.09,7.42,54.46,11.97,38.0,66.27,Inox,Frezare,38,1,Vibratii
441,Freza,FREZA HSS Ø8 2F,2100,1117.53,1.1,11.23,46.43,1.33,19.6,71.57,Inox,Frezare,339,0,Niciunul
442,Freza,FREZA HSS Ø8 2F,2933,414.46,1.18,5.6,67.97,2.97,68.5,69.69,Aluminiu,Frezare,252,1,Uzura excesiva
443,Freza,FREZA HSS Ø8 2F,4508,552.26,2.56,19.19,50.01,1.96,18.3,70.73,Otel,Frezare,180,0,Niciunul
444,Freza,FREZA HSS Ø8 2F,1718,947.96,0.64,10.8,53.83,1.08,18.5,74.12,Otel,Frezare,207,0,Niciunul
445,Freza,FREZA HSS Ø8 2F,2742,789.59,0.14,12.97,73.04,10.45,21.6,64.05,Aluminiu,Frezare,84,1,Vibratii
446,Freza,FREZA HSS Ø8 2F,4539,960.74,0.87,5.78,46.59,1.45,11.7,71.79,Inox,Frezare,188,0,Niciunul
447,Freza,FREZA HSS Ø8 2F,1847,358.66,2.12,7.79,60.36,4.44,51.9,62.73,Inox,Frezare,116,1,Niciunul
448,Freza,FREZA HSS Ø8 2F,3786,434.77,1.49,17.11,80.0,4.0,68.0,73.16,Inox,Frezare,18,1,Uzura excesiva
449,Freza,FREZA HSS Ø8 2F,5122,828.33,1.77,7.34,52.58,0.73,1.1,73.36,Inox,Frezare,46,0,Niciunul
450,Freza,FREZA HSS Ø8 2F,5539,1009.74,1.07,5.86,58.12,6.76,45.0,65.95,Inox,Frezare,332,1,Vibratii
451,Freza,FREZA HSS Ø8 2F,5201,1074.84,0.89,18.87,46.64,1.71,9.1,68.06,Inox,Frezare,171,0,Niciunul
452,Freza,FREZA HSS Ø8 2F,5613,253.29,1.87,15.04,39.06,1.73,15.7,60.45,Otel,Frezare,407,0,Niciunul
453,Freza,FREZA HSS Ø8 2F,2316,807.76,0.61,7.72,70.04,7.23,27.8,74.36,Otel,Frezare,223,1,Vibratii
454,Freza,FREZA HSS Ø8 2F,3693,988.79,1.97,9.16,67.75,1.96,4.4,61.57,Aluminiu,Frezare,218,0,Niciunul
455,Freza,FREZA HSS Ø8 2F,5662,666.55,1.39,12.01,67.54,11.89,52.4,69.46,Inox,Frezare,263,1,Niciunul
456,Freza,FREZA HSS Ø8 2F,5939,1034.9,2.14,13.18,36.57,1.03,9.3,68.99,Otel,Frezare,410,0,Niciunul
457,Freza,FREZA HSS Ø8 2F,5511,203.59,1.78,7.61,41.7,1.23,19.8,68.26,Otel,Frezare,60,0,Niciunul
458,Freza,FREZA HSS Ø8 2F,4165,458.37,1.47,17.86,77.11,1.74,60.8,74.02,Aluminiu,Frezare,468,1,Uzura excesiva
459,Freza,FREZA HSS Ø8 2F,3948,341.92,1.89,17.69,92.34,1.44,28.0,67.72,Inox,Frezare,226,1,Supraincalzire
460,Freza,FREZA HSS Ø8 2F,4218,494.96,2.86,7.67,119.68,3.14,22.0,66.31,Otel,Frezare,326,1,Niciunul
461,Freza,FREZA HSS Ø8 2F,5112,866.69,2.1,12.29,40.49,0.59,18.3,64.9,Inox,Frezare,102,0,Niciunul
462,Freza,FREZA HSS Ø8 2F,1603,376.45,2.62,15.02,66.62,1.56,13.4,73.77,Otel,Frezare,93,0,Niciunul
463,Freza,FREZA HSS Ø8 2F,5903,1193.44,2.93,10.82,101.2,0.51,33.3,63.73,Inox,Frezare,333,1,Supraincalzire
464,Freza,FREZA HSS Ø8 2F,2065,695.71,0.41,12.55,61.65,1.68,55.6,71.21,Otel,Frezare,400,1,Uzura excesiva
465,Freza,FREZA HSS Ø8 2F,3551,943.46,0.14,6.98,54.26,1.52,13.1,74.55,Otel,Frezare,439,0,Niciunul
466,Freza,FREZA HSS Ø8 2F,3814,799.56,1.83,9.2,43.65,1.51,17.6,70.51,Otel,Frezare,53,0,Niciunul
467,Freza,FREZA HSS Ø8 2F,2686,353.35,2.22,12.62,50.32,1.25,52.2,60.93,Otel,Frezare,209,1,Niciunul
468,Freza,FREZA HSS Ø8 2F,1618,660.3,2.41,17.93,81.58,1.49,19.3,62.78,Inox,Frezare,456,1,Supraincalzire
469,Freza,FREZA HSS Ø8 2F,4876,433.24,0.58,11.41,56.52,3.35,55.1,72.27,Aluminiu,Frezare,15,1,Uzura excesiva
470,Freza,FREZA HSS Ø8 2F,5748,361.16,1.44,8.04,60.06,9.13,23.7,73.64,Inox,Frezare,59,1,Niciunul
471,Freza,FREZA HSS Ø8 2F,5842,899.25,0.63,10.11,117.43,3.91,34.9,73.79,Otel,Frezare,194,1,Supraincalzire
472,Freza,FREZA HSS Ø8 2F,2090,1024.12,1.66,15.1,55.26,1.31,12.6,60.08,Inox,Frezare,56,0,Niciunul
473,Freza,FREZA HSS Ø8 2F,5866,952.07,0.71,13.11,51.3,0.96,0.8,64.28,Inox,Frezare,92,0,Niciunul
474,Freza,FREZA HSS Ø8 2F,4054,1094.33,0.46,18.68,66.2,0.91,3.2,66.17,Inox,Frezare,376,0,Niciunul
475,Freza,FREZA HSS Ø8 2F,5386,1195.71,0.97,17.3,86.34,10.01,28.1,72.43,Inox,Frezare,204,1,Vibratii
476,Freza,FREZA HSS Ø8 2F,4195,967.75,1.35,11.4,91.44,3.07,30.3,73.9,Inox,Frezare,172,1,Supraincalzire
477,Freza,FREZA HSS Ø8 2F,5629,1002.58,2.11,7.96,67.27,4.15,22.7,65.56,Otel,Frezare,481,1,Vibratii
478,Freza,FREZA HSS Ø8 2F,1778,649.93,1.84,8.02,45.3,1.09,1.1,73.51,Otel,Frezare,108,0,Niciunul
479,Freza,FREZA HSS Ø8 2F,2018,771.36,2.11,8.07,52.38,4.16,26.1,67.33,Aluminiu,Frezare,344,1,Vibratii
480,Freza,FREZA HSS Ø8 2F,5628,884.77,0.46,7.11,98.34,2.91,27.4,67.62,Inox,Frezare,273,1,Supraincalzire
481,Freza,FREZA HSS Ø8 2F,2539,421.1,1.32,10.56,119.01,1.08,30.3,70.66,Otel,Frezare,296,1,Supraincalzire
482,Freza,FREZA HSS Ø8 2F,3814,412.04,0.7,19.01,82.53,10.62,29.6,68.22,Inox,Frezare,316,1,Vibratii
483,Freza,FREZA HSS Ø8 2F,3734,494.06,1.62,13.2,66.76,0.9,12.4,74.25,Aluminiu,Frezare,88,0,Niciunul
484,Freza,FREZA HSS Ø8 2F,5881,737.05,1.68,12.16,75.53,6.72,32.2,70.67,Inox,Frezare,468,1,Niciunul
485,Freza,FREZA HSS Ø8 2F,2429,1049.46,0.21,15.14,83.95,9.11,34.7,71.36,Otel,Frezare,103,1,Vibratii
486,Freza,FREZA HSS Ø8 2F,1500,321.38,0.98,16.28,37.72,1.91,17.3,61.15,Aluminiu,Frezare,438,0,Niciunul
487,Freza,FREZA HSS Ø8 2F,4542,795.33,0.74,19.77,85.56,3.32,78.6,68.78,Inox,Frezare,458,1,Uzura excesiva
488,Freza,FREZA HSS Ø8 2F,5191,658.09,1.86,6.18,74.43,1.23,65.3,63.6,Otel,Frezare,128,1,Uzura excesiva
489,Freza,FREZA HSS Ø8 2F,3777,291.46,1.9,18.64,46.19,1.13,11.2,73.33,Otel,Frezare,214,0,Niciunul
490,Freza,FREZA HSS Ø8 2F,3947,507.29,0.88,12.22,48.94,0.97,5.8,72.05,Otel,Frezare,22,0,Niciunul
491,Freza,FREZA HSS Ø8 2F,5710,380.52,2.07,13.82,55.34,8.31,55.1,70.06,Otel,Frezare,455,1,Vibratii
492,Freza,FREZA HSS Ø8 2F,1710,657.97,2.92,11.42,84.27,10.82,51.8,62.93,Inox,Frezare,175,1,Vibratii
493,Freza,FREZA HSS Ø8 2F,5791,659.55,0.28,15.65,65.08,0.67,19.1,60.84,Aluminiu,Frezare,425,0,Niciunul
494,Freza,FREZA HSS Ø8 2F,1553,1116.67,0.38,18.27,45.28,1.07,8.6,66.89,Inox,Frezare,410,0,Niciunul
495,Freza,FREZA HSS Ø8 2F,1968,417.29,1.85,10.74,46.55,1.76,9.6,65.4,Aluminiu,Frezare,300,0,Niciunul
496,Freza,FREZA HSS Ø8 2F,5305,666.93,2.95,19.45,102.09,2.95,20.8,61.18,Aluminiu,Frezare,430,1,Supraincalzire
497,Freza,FREZA HSS Ø8 2F,3981,808.72,1.07,10.33,44.46,0.98,15.2,64.54,Otel,Frezare,38,0,Niciunul
498,Freza,FREZA HSS Ø8 2F,2616,1113.27,0.44,7.09,55.93,1.7,56.8,62.14,Otel,Frezare,456,1,Uzura excesiva
499,Freza,FREZA HSS Ø8 2F,5166,731.9,1.51,14.66,105.48,2.73,16.8,69.91,Inox,Frezare,274,1,Supraincalzire
500,Freza,FREZA HSS Ø8 2F,4603,835.57,0.67,9.06,52.46,0.97,5.9,74.43,Otel,Frezare,233,0,Niciunul
501,Freza,FREZA HSS Ø8 2F,4502,641.3,0.37,18.51,63.98,0.72,16.9,61.78,Inox,Frezare,461,0,Niciunul
502,Freza,FREZA HSS Ø8 2F,2119,491.51,2.05,13.07,97.19,0.52,30.8,64.36,Otel,Frezare,33,1,Supraincalzire
503,Freza,FREZA HSS Ø8 2F,2238,1044.13,1.16,15.85,75.15,6.76,42.2,60.27,Otel,Frezare,110,1,Vibratii
504,Freza,FREZA HSS Ø8 2F,4322,899.0,1.02,10.39,119.96,1.92,33.0,62.78,Inox,Frezare,441,1,Supraincalzire
505,Freza,FREZA HSS Ø8 2F,5251,392.05,2.68,5.18,57.22,1.5,55.0,62.36,Inox,Frezare,401,1,Niciunul
506,Freza,FREZA HSS Ø8 2F,2996,939.22,2.46,10.63,118.37,0.91,19.8,74.01,Inox,Frezare,256,1,Supraincalzire
507,Freza,FREZA HSS Ø8 2F,4702,523.58,2.45,9.17,76.93,9.15,23.7,70.45,Inox,Frezare,214,1,Vibratii
508,Freza,FREZA HSS Ø8 2F,3545,623.4,2.37,13.89,44.02,1.03,3.2,72.41,Aluminiu,Frezare,135,0,Niciunul
509,Freza,FREZA HSS Ø8 2F,3472,493.29,2.93,15.67,48.87,0.66,17.7,72.15,Inox,Frezare,114,0,Niciunul
510,Freza,FREZA HSS Ø8 2F,3055,379.83,0.64,9.72,88.15,9.75,45.2,63.39,Inox,Frezare,228,1,Vibratii
511,Freza,FREZA HSS Ø8 2F,3825,843.97,2.96,9.66,69.38,1.83,14.7,65.66,Inox,Frezare,434,0,Niciunul
512,Freza,FREZA HSS Ø8 2F,4637,431.93,1.22,15.7,44.6,1.53,8.2,61.52,Inox,Frezare,241,0,Niciunul
513,Freza,FREZA HSS Ø8 2F,1856,1055.64,0.44,7.35,50.46,1.36,8.5,60.14,Inox,Frezare,46,0,Niciunul
514,Freza,FREZA HSS Ø8 2F,2011,451.93,2.58,14.91,64.36,0.75,3.3,67.01,Aluminiu,Frezare,108,0,Niciunul
515,Freza,FREZA HSS Ø8 2F,1779,433.47,1.2,10.1,48.28,1.37,5.5,74.37,Inox,Frezare,431,0,Niciunul
516,Freza,FREZA HSS Ø8 2F,1543,582.3,1.11,18.17,99.71,1.68,14.4,71.04,Inox,Frezare,287,1,Supraincalzire
517,Freza,FREZA HSS Ø8 2F,4013,1103.97,0.98,10.88,86.33,2.62,68.5,66.01,Inox,Frezare,1,1,Uzura excesiva
518,Freza,FREZA HSS Ø8 2F,5128,894.75,0.61,18.84,63.4,1.22,1.3,73.16,Aluminiu,Frezare,20,0,Niciunul
519,Freza,FREZA HSS Ø8 2F,2002,683.82,0.47,9.64,97.87,0.51,11.6,63.19,Aluminiu,Frezare,424,1,Supraincalzire
520,Freza,FREZA HSS Ø8 2F,3817,662.53,1.54,7.63,78.16,4.73,58.1,68.77,Aluminiu,Frezare,422,1,Uzura excesiva
521,Freza,FREZA HSS Ø8 2F,4836,427.1,2.79,5.89,51.39,5.61,23.4,74.55,Otel,Frezare,363,1,Vibratii
522,Freza,FREZA HSS Ø8 2F,2475,396.29,2.51,5.5,64.8,1.81,2.8,74.0,Otel,Frezare,118,0,Niciunul
523,Freza,FREZA HSS Ø8 2F,3560,271.59,2.32,14.24,112.53,3.33,39.3,67.65,Aluminiu,Frezare,321,1,Supraincalzire
524,Freza,FREZA HSS Ø8 2F,5003,829.39,1.02,19.61,39.73,0.96,4.9,60.68,Otel,Frezare,274,0,Niciunul
525,Freza,FREZA HSS Ø8 2F,5251,312.7,2.15,17.1,83.62,2.95,34.5,60.45,Otel,Frezare,47,1,Supraincalzire
526,Freza,FREZA HSS Ø8 2F,5867,332.5,0.56,14.45,89.61,2.2,33.1,63.65,Aluminiu,Frezare,254,1,Supraincalzire
527,Freza,FREZA HSS Ø8 2F,3556,638.52,1.97,10.5,61.72,0.65,9.7,73.27,Otel,Frezare,467,0,Niciunul
528,Freza,FREZA HSS Ø8 2F,4842,1153.81,2.03,17.35,67.12,1.98,73.5,67.03,Otel,Frezare,335,1,Uzura excesiva
529,Freza,FREZA HSS Ø8 2F,4220,1082.6,1.31,8.1,89.62,9.95,50.3,60.22,Aluminiu,Frezare,214,1,Vibratii
530,Freza,FREZA HSS Ø8 2F,2031,970.8,1.99,10.19,84.29,1.24,16.5,63.26,Inox,Frezare,406,1,Supraincalzire
531,Freza,FREZA HSS Ø8 2F,4142,236.04,0.33,8.38,68.05,1.85,19.7,62.41,Aluminiu,Frezare,288,0,Niciunul
532,Freza,FREZA HSS Ø8 2F,1617,1007.5,0.49,19.51,64.38,1.41,15.8,64.28,Inox,Frezare,243,0,Niciunul
533,Freza,FREZA HSS Ø8 2F,4597,710.39,2.34,16.51,106.46,1.87,18.4,73.33,Otel,Frezare,48,1,Supraincalzire
534,Freza,FREZA HSS Ø8 2F,4123,407.49,1.32,17.78,38.65,1.88,1.4,60.72,Aluminiu,Frezare,484,0,Niciunul
535,Freza,FREZA HSS Ø8 2F,3791,967.9,0.45,19.86,43.6,0.79,6.2,72.54,Inox,Frezare,2,0,Niciunul
536,Freza,FREZA HSS Ø8 2F,2862,582.1,0.88,10.7,50.44,1.55,9.8,66.85,Inox,Frezare,62,0,Niciunul
537,Freza,FREZA HSS Ø8 2F,1656,553.07,2.95,7.34,62.24,1.53,2.2,69.02,Otel,Frezare,334,0,Niciunul
538,Freza,FREZA HSS Ø8 2F,4557,659.89,0.59,8.28,50.63,1.48,19.0,61.6,Inox,Frezare,107,0,Niciunul
539,Freza,FREZA HSS Ø8 2F,3363,531.95,0.78,12.23,58.82,1.64,15.0,64.16,Otel,Frezare,129,0,Niciunul
540,Freza,FREZA HSS Ø8 2F,2933,1043.82,0.91,11.04,35.03,1.13,13.3,64.16,Inox,Frezare,326,0,Niciunul
541,Freza,FREZA HSS Ø8 2F,4113,638.47,0.1,17.63,44.53,0.92,2.1,62.46,Aluminiu,Frezare,194,0,Niciunul
542,Freza,FREZA HSS Ø8 2F,4364,390.22,2.16,19.46,81.03,1.76,27.6,64.12,Aluminiu,Frezare,385,1,Supraincalzire
543,Freza,FREZA HSS Ø8 2F,5785,273.13,1.94,6.11,82.71,2.86,18.5,67.5,Aluminiu,Frezare,292,1,Supraincalzire
544,Freza,FREZA HSS Ø8 2F,3729,437.56,0.79,15.43,54.4,11.45,34.4,67.93,Inox,Frezare,475,1,Vibratii
545,Freza,FREZA HSS Ø8 2F,4139,871.3,2.31,7.59,96.9,2.84,24.3,67.98,Otel,Frezare,378,1,Supraincalzire
546,Freza,FREZA HSS Ø8 2F,4873,1055.13,1.11,13.82,83.44,4.91,42.6,61.64,Otel,Frezare,319,1,Vibratii
547,Freza,FREZA HSS Ø8 2F,3608,703.29,2.54,6.48,45.17,1.97,1.8,66.21,Inox,Frezare,477,0,Niciunul
548,Freza,FREZA HSS Ø8 2F,3628,504.77,0.88,6.03,52.38,8.82,23.5,70.51,Aluminiu,Frezare,206,1,Vibratii
