ID_Scula,Tip_Scula,Model_Scula,Turatie_RPM,Avans_mm_min,Adancime_Aschiere_mm,Debit_Lichid_racire_L_min,Temperatura_C,Vibratii_mm_s,Uzura_procent,Zgomot_dB,Material_Prelucrat,Tip_Operatie,ID_Lot,Scula_Defecta,Tip_Defect
549,Freza,FREZA HSS Ø8 2F,2311,1002.18,2.16,16.22,48.09,0.64,7.4,69.23,Otel,Frezare,399,0,Niciunul
243,Tarod,TAROD M10 ISO2,1885,576.3,1.38,19.21,47.01,1.11,1.9,65.08,Inox,Filetare,177,0,Niciunul
170,Placuta amovibila,WNMG080408,5293,926.14,2.92,5.94,62.76,1.56,13.6,70.26,Otel,Strunjire,258,0,Niciunul
430,Freza,FREZA CARBURA Ø10 4F,3527,1058.48,1.77,11.78,84.33,1.1,61.7,62.32,Aluminiu,Frezare,407,1,Uzura excesiva
600,Burghiu,CARBIDE DRILL Ø12,2286,1041.32,1.36,15.6,53.07,5.31,51.6,61.45,Aluminiu,Gaurire,391,1,Vibratii
120,Burghiu,HSS DRILL Ø6,3596,685.14,2.14,18.39,47.83,0.51,17.4,62.98,Inox,Gaurire,341,0,Niciunul
386,Burghiu,HSS DRILL Ø6,5633,645.26,2.8,17.73,99.32,3.24,35.4,68.48,Aluminiu,Gaurire,107,1,Supraincalzire
457,Freza,FREZA HSS Ø8 2F,4360,370.23,1.0,7.03,35.83,1.31,0.4,60.26,Inox,Frezare,405,0,Niciunul
74,Tarod,TAROD M10 ISO2,5747,593.68,1.54,15.01,67.3,2.08,54.6,62.34,Inox,Filetare,388,1,Uzura excesiva
9,Burghiu,CARBIDE DRILL Ø12,2065,446.56,1.86,14.71,71.56,7.22,42.0,68.48,Otel,Gaurire,381,1,Vibratii
404,Burghiu,CARBIDE DRILL Ø12,4795,513.69,1.38,10.82,78.86,2.69,72.0,63.63,Aluminiu,Gaurire,33,1,Uzura excesiva
78,Placuta amovibila,WNMG080408,3525,821.0,2.82,18.93,55.48,0.88,5.1,68.67,Otel,Strunjire,191,0,Niciunul
416,Freza,FREZA HSS Ø8 2F,5562,1129.42,2.13,18.58,72.65,4.15,78.2,62.81,Otel,Frezare,478,1,Uzura excesiva
107,Tarod,TAROD M10 ISO2,5449,475.07,2.1,5.77,62.69,4.64,73.9,72.39,Inox,Filetare,374,1,Uzura excesiva
555,Freza,FREZA CARBURA Ø10 4F,5119,983.3,2.85,8.67,56.43,4.86,60.2,64.76,Otel,Frezare,160,1,Uzura excesiva
301,Placuta amovibila,CNMG120408,5182,536.23,2.4,12.25,82.13,2.87,15.2,74.16,Inox,Strunjire,243,1,Supraincalzire
156,Placuta amovibila,CNMG120408,5629,509.66,0.16,17.87,52.52,1.5,2.1,66.56,Aluminiu,Strunjire,300,0,Niciunul
479,Placuta amovibila,CNMG120408,3843,758.75,2.01,10.92,71.91,10.06,28.3,68.58,Aluminiu,Strunjire,336,1,Vibratii
317,Burghiu,CARBIDE DRILL Ø12,5163,653.86,2.77,8.98,35.12,0.95,8.7,70.7,Inox,Gaurire,31,0,Niciunul
68,Burghiu,CARBIDE DRILL Ø12,5000,537.38,1.85,19.05,105.84,2.38,33.7,64.48,Aluminiu,Gaurire,266,1,Supraincalzire
262,Placuta amovibila,CNMG120408,2186,717.95,1.05,8.95,79.87,1.91,72.9,63.41,Inox,Strunjire,425,1,Niciunul
229,Burghiu,CARBIDE DRILL Ø12,4672,663.23,2.14,15.55,66.95,3.45,42.7,73.26,Otel,Gaurire,436,1,Niciunul
583,Placuta amovibila,CNMG120408,2252,347.98,1.85,15.4,76.85,6.99,48.1,66.6,Aluminiu,Strunjire,272,1,Vibratii
41,Freza,FREZA CARBURA Ø10 4F,1901,899.11,1.35,19.79,94.91,2.17,16.8,60.65,Inox,Frezare,360,1,Supraincalzire
276,Freza,FREZA CARBURA Ø10 4F,2075,685.73,2.87,8.94,65.44,0.72,17.4,73.81,Aluminiu,Frezare,416,0,Niciunul
165,Burghiu,HSS DRILL Ø6,3542,870.35,2.6,19.77,81.56,3.43,42.7,63.7,Otel,Gaurire,375,1,Niciunul
422,Burghiu,CARBIDE DRILL Ø12,2464,351.83,2.4,17.83,103.4,2.77,35.3,69.23,Otel,Gaurire,236,1,Supraincalzire
191,Placuta amovibila,CNMG120408,4758,948.74,0.27,11.68,110.94,3.41,21.7,63.45,Aluminiu,Strunjire,143,1,Supraincalzire
142,Placuta amovibila,CNMG120408,2372,870.53,0.54,16.07,67.63,10.61,40.6,63.96,Otel,Strunjire,290,1,Vibratii
511,Freza,FREZA CARBURA Ø10 4F,3904,473.06,1.95,9.64,68.52,1.88,41.9,66.24,Aluminiu,Frezare,345,1,Uzura excesiva
214,Burghiu,HSS DRILL Ø6,5760,668.97,1.73,19.65,44.25,1.99,3.3,62.59,Aluminiu,Gaurire,343,0,Niciunul
431,Freza,FREZA CARBURA Ø10 4F,4159,636.04,2.74,8.47,48.95,1.73,13.2,62.22,Aluminiu,Frezare,7,0,Niciunul
154,Burghiu,CARBIDE DRILL Ø12,5461,894.1,2.62,10.58,51.26,0.92,4.6,61.37,Otel,Gaurire,271,0,Niciunul
138,Burghiu,CARBIDE DRILL Ø12,2914,1050.44,1.85,9.13,111.46,3.16,22.7,61.05,Otel,Gaurire,182,1,Supraincalzire
403,Placuta amovibila,WNMG080408,5730,905.62,2.26,15.23,52.69,0.84,2.9,72.42,Aluminiu,Strunjire,105,0,Niciunul
557,Burghiu,HSS DRILL Ø6,2290,649.9,0.37,12.78,55.5,2.95,54.8,71.13,Otel,Gaurire,145,1,Uzura excesiva
114,Tarod,TAROD M10 ISO2,5320,569.63,1.59,18.97,85.51,0.93,29.6,69.11,Inox,Filetare,263,1,Supraincalzire
477,Freza,FREZA CARBURA Ø10 4F,1708,956.03,2.91,5.18,62.91,4.81,61.9,67.22,Otel,Frezare,122,1,Uzura excesiva
166,Freza,FREZA HSS Ø8 2F,4581,915.83,1.04,15.71,85.2,4.06,71.1,72.28,Otel,Frezare,345,1,Uzura excesiva
218,Placuta amovibila,WNMG080408,5948,463.58,0.61,14.83,81.98,2.35,70.3,70.05,Otel,Strunjire,217,1,Uzura excesiva
95,Placuta amovibila,WNMG080408,2023,860.27,1.49,8.2,91.73,2.73,19.6,74.74,Aluminiu,Strunjire,223,1,Supraincalzire
507,Freza,FREZA CARBURA Ø10 4F,4882,1118.65,2.59,13.53,45.4,1.81,10.8,70.43,Inox,Frezare,178,0,Niciunul
364,Tarod,TAROD M10 ISO2,3424,746.64,1.89,16.8,39.13,1.16,5.9,65.96,Aluminiu,Filetare,34,0,Niciunul
434,Burghiu,HSS DRILL Ø6,4596,779.69,1.09,7.95,84.52,9.44,33.2,64.4,Aluminiu,Gaurire,383,1,Vibratii
339,Placuta amovibila,WNMG080408,4017,735.77,2.63,18.68,39.09,1.23,8.7,60.9,Aluminiu,Strunjire,180,0,Niciunul
479,Burghiu,HSS DRILL Ø6,3644,632.85,1.54,8.68,84.49,1.55,76.3,68.55,Inox,Gaurire,390,1,Uzura excesiva
389,Freza,FREZA CARBURA Ø10 4F,3311,584.11,0.62,11.35,57.61,1.96,17.9,64.54,Aluminiu,Frezare,20,0,Niciunul
266,Placuta amovibila,CNMG120408,4385,463.69,2.19,14.76,67.4,1.71,43.8,68.17,Otel,Strunjire,204,1,Uzura excesiva
255,Burghiu,HSS DRILL Ø6,4490,722.8,2.7,9.19,50.38,1.23,10.0,61.35,Aluminiu,Gaurire,447,0,Niciunul
39,Freza,FREZA CARBURA Ø10 4F,2083,1130.25,2.74,19.88,48.22,1.97,7.9,62.61,Otel,Frezare,427,0,Niciunul
167,Freza,FREZA HSS Ø8 2F,4150,530.03,1.31,14.48,115.32,0.79,10.2,68.54,Aluminiu,Frezare,423,1,Supraincalzire
145,Freza,FREZA CARBURA Ø10 4F,5661,716.12,0.85,15.73,47.18,1.84,13.4,72.23,Inox,Frezare,461,0,Niciunul
181,Freza,FREZA CARBURA Ø10 4F,2716,231.15,1.24,15.07,63.23,1.2,12.5,68.84,Inox,Frezare,496,0,Niciunul
179,Freza,FREZA CARBURA Ø10 4F,3480,577.63,2.41,7.6,105.33,2.35,22.3,74.27,Otel,Frezare,181,1,Supraincalzire
26,Burghiu,HSS DRILL Ø6,1972,358.87,2.17,5.52,63.19,7.2,57.9,69.03,Aluminiu,Gaurire,354,1,Vibratii
215,Freza,FREZA CARBURA Ø10 4F,3786,234.66,2.34,12.42,66.28,1.91,17.0,74.3,Inox,Frezare,7,0,Niciunul
68,Freza,FREZA HSS Ø8 2F,4662,888.82,0.74,8.15,58.6,1.58,16.5,69.38,Aluminiu,Frezare,362,0,Niciunul
505,Placuta amovibila,CNMG120408,1831,897.14,2.07,14.32,52.9,3.55,66.8,65.01,Aluminiu,Strunjire,231,1,Uzura excesiva
229,Burghiu,HSS DRILL Ø6,4767,702.37,1.53,10.22,60.62,1.66,67.3,63.63,Aluminiu,Gaurire,25,1,Uzura excesiva
391,Burghiu,CARBIDE DRILL Ø12,4625,876.86,2.77,16.34,66.67,1.5,12.7,62.22,Inox,Gaurire,184,0,Niciunul
76,Burghiu,HSS DRILL Ø6,4000,812.73,1.03,16.68,101.53,1.41,36.4,65.15,Otel,Gaurire,177,1,Niciunul
329,Freza,FREZA CARBURA Ø10 4F,5035,431.96,1.06,6.76,113.8,0.97,13.7,74.76,Aluminiu,Frezare,143,1,Supraincalzire
170,Placuta amovibila,CNMG120408,5240,687.09,1.82,6.35,36.21,0.56,11.8,73.29,Inox,Strunjire,140,0,Niciunul
363,Placuta amovibila,CNMG120408,5842,1193.1,2.59,5.64,116.83,2.45,18.4,61.4,Inox,Strunjire,365,1,Supraincalzire
271,Freza,FREZA CARBURA Ø10 4F,5671,1013.47,2.22,8.47,46.66,1.16,4.1,62.06,Inox,Frezare,486,0,Niciunul
455,Tarod,TAROD M10 ISO2,2884,517.56,0.4,15.07,49.57,0.59,13.0,72.59,Aluminiu,Filetare,237,0,Niciunul
220,Freza,FREZA HSS Ø8 2F,4681,732.59,0.57,18.46,86.88,10.7,36.0,72.13,Inox,Frezare,401,1,Vibratii
150,Tarod,TAROD M10 ISO2,3474,747.69,2.22,9.09,92.59,3.83,33.6,74.35,Otel,Filetare,422,1,Supraincalzire
173,Placuta amovibila,CNMG120408,2314,298.14,2.24,9.78,56.8,1.04,53.3,60.73,Inox,Strunjire,398,1,Uzura excesiva
259,Burghiu,HSS DRILL Ø6,4549,1166.95,2.68,18.09,59.83,1.66,74.1,70.17,Otel,Gaurire,334,1,Uzura excesiva
226,Freza,FREZA CARBURA Ø10 4F,2950,807.93,2.91,12.11,106.52,2.3,10.9,69.99,Inox,Frezare,433,1,Supraincalzire
544,Tarod,TAROD M10 ISO2,2071,431.78,0.18,6.3,57.45,1.1,18.0,74.31,Inox,Filetare,462,0,Niciunul
163,Freza,FREZA CARBURA Ø10 4F,3710,1044.22,1.65,16.18,53.04,1.2,1.6,65.67,Otel,Frezare,207,0,Niciunul
159,Burghiu,HSS DRILL Ø6,4754,1198.36,1.17,13.18,48.02,0.65,8.8,67.63,Otel,Gaurire,262,0,Niciunul
186,Placuta amovibila,CNMG120408,4978,306.81,0.56,5.82,67.53,1.52,9.8,72.41,Otel,Strunjire,233,0,Niciunul
429,Freza,FREZA CARBURA Ø10 4F,2084,524.87,1.28,15.62,55.63,7.63,56.1,72.03,Aluminiu,Frezare,294,1,Vibratii
179,Placuta amovibila,WNMG080408,2187,452.8,0.95,18.22,59.2,3.67,61.7,67.38,Otel,Strunjire,428,1,Uzura excesiva
211,Tarod,TAROD M10 ISO2,3112,434.8,0.3,19.28,37.99,1.92,10.8,72.88,Aluminiu,Filetare,360,0,Niciunul
205,Burghiu,CARBIDE DRILL Ø12,3748,701.75,0.65,18.86,66.28,3.57,20.3,65.58,Inox,Gaurire,336,1,Niciunul
448,Placuta amovibila,CNMG120408,4822,754.68,1.38,12.12,36.46,1.34,6.3,71.75,Otel,Strunjire,80,0,Niciunul
237,Placuta amovibila,CNMG120408,5093,561.77,0.42,10.14,63.13,1.22,16.2,69.31,Inox,Strunjire,403,0,Niciunul
336,Placuta amovibila,CNMG120408,5966,793.75,1.73,16.92,70.38,9.02,54.0,62.75,Inox,Strunjire,458,1,Vibratii
463,Burghiu,CARBIDE DRILL Ø12,1702,356.68,2.48,11.52,104.17,2.14,13.2,72.98,Otel,Gaurire,107,1,Supraincalzire
53,Freza,FREZA HSS Ø8 2F,2678,1003.1,2.43,17.52,48.94,1.29,8.4,67.26,Aluminiu,Frezare,247,0,Niciunul
90,Placuta amovibila,WNMG080408,1924,673.59,2.26,6.53,106.09,0.95,23.9,60.69,Inox,Strunjire,15,1,Supraincalzire
333,Burghiu,HSS DRILL Ø6,4427,672.66,1.08,11.68,63.75,1.79,19.5,67.04,Aluminiu,Gaurire,51,0,Niciunul
16,Freza,FREZA HSS Ø8 2F,5408,351.31,2.47,18.39,82.11,4.02,45.3,62.62,Inox,Frezare,57,1,Uzura excesiva
536,Burghiu,CARBIDE DRILL Ø12,4101,709.63,1.51,15.9,43.72,0.56,0.0,61.98,Aluminiu,Gaurire,279,0,Niciunul
270,Placuta amovibila,WNMG080408,3222,1063.48,0.26,19.35,93.34,1.39,15.7,74.84,Inox,Strunjire,32,1,Supraincalzire
195,Burghiu,CARBIDE DRILL Ø12,5457,636.92,0.56,16.85,63.3,0.81,18.3,61.6,Otel,Gaurire,350,0,Niciunul
439,Placuta amovibila,WNMG080408,1787,945.47,1.69,6.55,82.7,5.66,43.8,69.43,Aluminiu,Strunjire,337,1,Vibratii
419,Burghiu,HSS DRILL Ø6,3425,422.15,2.28,16.71,63.88,0.79,11.4,70.18,Aluminiu,Gaurire,81,0,Niciunul
308,Tarod,TAROD M10 ISO2,3736,904.98,2.99,11.25,71.52,7.76,26.8,74.92,Otel,Filetare,237,1,Vibratii
299,Placuta amovibila,CNMG120408,3068,961.63,1.47,7.04,103.33,3.18,24.5,68.93,Aluminiu,Strunjire,208,1,Supraincalzire
59,Tarod,TAROD M10 ISO2,4866,769.04,1.65,17.45,78.58,7.35,59.7,63.1,Aluminiu,Filetare,341,1,Vibratii
458,Freza,FREZA CARBURA Ø10 4F,2304,1046.18,1.89,18.12,55.17,1.39,10.3,67.53,Otel,Frezare,51,0,Niciunul
352,Placuta amovibila,CNMG120408,2448,377.06,2.91,15.05,65.95,1.87,2.5,70.6,Aluminiu,Strunjire,256,0,Niciunul
495,Placuta amovibila,WNMG080408,1965,342.98,2.58,9.15,50.82,2.2,43.3,69.77,Inox,Strunjire,385,1,Uzura excesiva
206,Freza,FREZA CARBURA Ø10 4F,2535,665.39,1.97,12.93,58.84,2.63,52.6,64.22,Inox,Frezare,153,1,Uzura excesiva
425,Freza,FREZA HSS Ø8 2F,5150,1052.18,1.58,11.28,58.1,1.25,5.6,61.03,Otel,Frezare,246,0,Niciunul
165,Placuta amovibila,CNMG120408,5887,1139.03,0.52,15.08,56.06,1.79,19.4,69.8,Inox,Strunjire,165,0,Niciunul
519,Freza,FREZA CARBURA Ø10 4F,3317,354.48,2.28,10.97,67.42,4.15,40.7,65.41,Otel,Frezare,342,1,Vibratii
447,Burghiu,HSS DRILL Ø6,2116,902.82,0.7,17.61,59.13,1.58,44.1,68.1,Otel,Gaurire,308,1,Uzura excesiva
228,Placuta amovibila,WNMG080408,5934,340.23,2.85,12.39,115.68,0.91,39.0,69.55,Aluminiu,Strunjire,164,1,Supraincalzire
298,Burghiu,HSS DRILL Ø6,4863,1045.14,1.06,19.62,66.37,1.97,5.5,63.62,Otel,Gaurire,486,0,Niciunul
15,Burghiu,CARBIDE DRILL Ø12,2501,600.3,2.1,18.27,41.23,1.94,4.4,64.96,Inox,Gaurire,137,0,Niciunul
409,Tarod,TAROD M10 ISO2,4109,869.74,1.1,8.59,51.37,0.61,3.3,66.5,Aluminiu,Filetare,405,0,Niciunul
34,Burghiu,CARBIDE DRILL Ø12,2772,458.98,0.27,11.44,37.84,1.59,16.1,67.26,Otel,Gaurire,291,0,Niciunul
95,Freza,FREZA CARBURA Ø10 4F,2957,938.3,2.35,12.63,51.65,1.08,19.0,62.78,Inox,Frezare,341,0,Niciunul
577,Tarod,TAROD M10 ISO2,4427,926.26,2.57,14.47,89.8,1.08,71.2,67.65,Otel,Filetare,437,1,Uzura excesiva
129,Placuta amovibila,WNMG080408,3470,1091.56,1.84,9.45,59.19,1.32,12.6,71.51,Aluminiu,Strunjire,283,0,Niciunul
390,Burghiu,HSS DRILL Ø6,4087,973.33,1.44,12.24,45.31,0.81,10.1,67.61,Aluminiu,Gaurire,283,0,Niciunul
60,Placuta amovibila,CNMG120408,3533,1009.43,2.41,5.63,65.22,0.8,13.1,70.17,Otel,Strunjire,6,0,Niciunul
329,Burghiu,CARBIDE DRILL Ø12,2765,1003.12,1.79,18.44,61.15,1.31,15.1,68.52,Inox,Gaurire,369,0,Niciunul
386,Placuta amovibila,WNMG080408,4530,703.77,2.71,18.03,62.25,3.05,65.1,69.34,Inox,Strunjire,120,1,Uzura excesiva
41,Placuta amovibila,WNMG080408,3921,558.25,2.44,18.23,88.73,1.49,42.9,62.39,Inox,Strunjire,44,1,Uzura excesiva
567,Placuta amovibila,WNMG080408,4232,325.05,0.63,5.12,87.57,1.51,65.6,74.25,Aluminiu,Strunjire,154,1,Uzura excesiva
575,Freza,FREZA HSS Ø8 2F,2802,760.62,0.55,15.55,79.75,10.54,32.3,65.88,Otel,Frezare,336,1,Vibratii
391,Placuta amovibila,WNMG080408,2875,489.79,1.33,17.36,69.57,1.25,8.4,65.72,Otel,Strunjire,233,0,Niciunul
174,Freza,FREZA CARBURA Ø10 4F,5530,1033.96,0.37,6.35,53.22,11.71,50.9,65.7,Aluminiu,Frezare,140,1,Vibratii
17,Placuta amovibila,CNMG120408,3648,621.79,2.28,14.75,57.06,6.97,41.9,62.76,Aluminiu,Strunjire,348,1,Vibratii
438,Freza,FREZA HSS Ø8 2F,5422,301.87,1.97,18.72,46.03,1.81,14.9,64.65,Inox,Frezare,190,0,Niciunul
279,Tarod,TAROD M10 ISO2,4216,626.15,1.23,9.83,44.72,0.77,4.3,62.97,Inox,Filetare,35,0,Niciunul
256,Placuta amovibila,WNMG080408,5119,265.9,0.66,14.72,49.98,1.08,9.9,71.64,Inox,Strunjire,258,0,Niciunul
198,Tarod,TAROD M10 ISO2,5562,334.37,2.14,9.2,47.69,1.44,5.3,61.97,Aluminiu,Filetare,490,0,Niciunul
294,Placuta amovibila,CNMG120408,3228,667.79,1.71,7.1,61.89,1.1,13.4,73.27,Inox,Strunjire,238,0,Niciunul
237,Freza,FREZA HSS Ø8 2F,3212,213.51,1.71,11.89,64.31,1.38,11.3,66.53,Aluminiu,Frezare,366,0,Niciunul
27,Tarod,TAROD M10 ISO2,2190,257.5,2.42,9.41,59.19,0.69,19.4,61.47,Aluminiu,Filetare,129,0,Niciunul
265,Tarod,TAROD M10 ISO2,4261,766.61,2.22,9.64,59.25,1.25,75.1,73.41,Aluminiu,Filetare,171,1,Uzura excesiva
50,Freza,FREZA CARBURA Ø10 4F,1953,963.64,2.79,5.51,85.42,3.74,43.2,69.59,Inox,Frezare,135,1,Uzura excesiva
161,Burghiu,CARBIDE DRILL Ø12,1835,250.4,0.35,15.5,53.58,3.22,67.5,74.44,Inox,Gaurire,304,1,Uzura excesiva
257,Burghiu,CARBIDE DRILL Ø12,4372,456.58,0.17,18.38,74.77,4.02,35.1,62.48,Otel,Gaurire,187,1,Niciunul
317,Placuta amovibila,CNMG120408,4589,722.19,2.68,18.51,67.93,1.54,41.3,73.56,Inox,Strunjire,435,1,Uzura excesiva
318,Freza,FREZA CARBURA Ø10 4F,2395,753.62,1.07,18.59,98.22,1.25,26.9,68.62,Otel,Frezare,500,1,Supraincalzire
294,Tarod,TAROD M10 ISO2,1918,840.68,2.36,14.97,58.13,8.55,41.0,73.79,Inox,Filetare,25,1,Vibratii
53,Burghiu,HSS DRILL Ø6,1925,645.63,1.53,7.03,59.8,8.15,28.7,69.33,Aluminiu,Gaurire,187,1,Vibratii
306,Placuta amovibila,WNMG080408,2754,364.71,2.62,15.4,103.68,1.9,37.3,66.37,Inox,Strunjire,245,1,Supraincalzire
521,Tarod,TAROD M10 ISO2,4793,968.66,1.5,17.95,51.89,0.55,10.1,71.63,Aluminiu,Filetare,300,0,Niciunul
105,Placuta amovibila,CNMG120408,4777,927.39,0.48,5.31,58.69,1.61,15.4,62.99,Otel,Strunjire,363,0,Niciunul
566,Burghiu,HSS DRILL Ø6,4121,390.2,0.31,18.19,44.15,1.76,0.3,64.46,Aluminiu,Gaurire,133,0,Niciunul
87,Placuta amovibila,WNMG080408,5910,841.05,1.02,19.13,63.47,1.14,1.7,70.95,Otel,Strunjire,400,0,Niciunul
119,Placuta amovibila,CNMG120408,5264,939.55,0.14,6.19,57.94,1.44,13.7,63.85,Inox,Strunjire,21,0,Niciunul
328,Burghiu,HSS DRILL Ø6,5914,481.83,2.52,6.44,58.57,0.91,2.5,73.24,Otel,Gaurire,434,0,Niciunul
395,Placuta amovibila,CNMG120408,2339,797.07,1.26,16.83,81.6,2.72,35.0,68.73,Inox,Strunjire,461,1,Supraincalzire
236,Placuta amovibila,CNMG120408,4970,541.72,1.93,13.96,45.66,1.74,9.1,73.12,Inox,Strunjire,212,0,Niciunul
305,Placuta amovibila,CNMG120408,5900,1058.6,0.67,6.07,75.34,2.19,54.4,60.33,Aluminiu,Strunjire,340,1,Uzura excesiva
6,Placuta amovibila,CNMG120408,5311,977.69,0.77,12.7,51.57,0.77,15.4,64.18,Aluminiu,Strunjire,380,0,Niciunul
216,Placuta amovibila,CNMG120408,2688,760.72,2.69,14.88,63.53,0.5,1.1,67.64,Otel,Strunjire,137,0,Niciunul
142,Freza,FREZA HSS Ø8 2F,5603,997.28,2.12,11.85,55.0,1.94,7.0,64.92,Aluminiu,Frezare,51,0,Niciunul
109,Placuta amovibila,CNMG120408,4941,1174.04,0.88,18.83,96.09,3.81,25.7,74.04,Inox,Strunjire,35,1,Supraincalzire
591,Freza,FREZA HSS Ø8 2F,4131,617.27,0.11,11.83,62.22,1.61,7.8,61.69,Inox,Frezare,175,0,Niciunul
94,Burghiu,CARBIDE DRILL Ø12,5881,679.35,1.41,13.27,107.23,3.04,27.4,71.52,Aluminiu,Gaurire,254,1,Supraincalzire
327,Freza,FREZA HSS Ø8 2F,4478,620.62,1.34,17.63,54.68,1.37,14.8,74.03,Inox,Frezare,421,0,Niciunul
389,Placuta amovibila,WNMG080408,4775,590.78,0.55,12.34,51.48,3.07,67.3,72.8,Aluminiu,Strunjire,405,1,Uzura excesiva
25,Burghiu,CARBIDE DRILL Ø12,1680,765.12,0.26,11.28,87.52,6.62,39.5,66.55,Aluminiu,Gaurire,164,1,Niciunul
373,Burghiu,CARBIDE DRILL Ø12,4840,688.19,1.39,12.03,68.92,6.9,45.9,68.94,Inox,Gaurire,4,1,Vibratii
23,Placuta amovibila,CNMG120408,2961,465.17,0.89,11.8,35.03,0.62,19.2,73.61,Otel,Strunjire,335,0,Niciunul
478,Tarod,TAROD M10 ISO2,4314,968.4,0.84,19.14,37.14,1.94,6.9,73.65,Inox,Filetare,467,0,Niciunul
144,Placuta amovibila,CNMG120408,3760,679.58,2.11,19.24,56.59,0.92,5.8,62.68,Aluminiu,Strunjire,249,0,Niciunul
194,Tarod,TAROD M10 ISO2,4699,416.11,1.48,16.18,81.4,2.48,14.0,63.35,Aluminiu,Filetare,104,1,Supraincalzire
288,Placuta amovibila,CNMG120408,5193,767.36,0.27,13.54,62.26,1.0,2.6,69.34,Otel,Strunjire,455,0,Niciunul
597,Placuta amovibila,WNMG080408,2650,1127.51,2.47,10.11,77.95,3.54,28.6,69.55,Inox,Strunjire,223,1,Vibratii
190,Burghiu,HSS DRILL Ø6,3742,1128.97,0.8,19.14,63.1,11.67,59.1,69.65,Otel,Gaurire,338,1,Vibratii
263,Burghiu,CARBIDE DRILL Ø12,3767,1046.42,0.44,5.85,44.72,1.49,19.0,69.18,Aluminiu,Gaurire,221,0,Niciunul
337,Tarod,TAROD M10 ISO2,5273,559.71,2.44,9.82,48.89,1.53,7.3,68.29,Inox,Filetare,405,0,Niciunul
307,Placuta amovibila,CNMG120408,2627,677.24,1.56,14.72,112.99,1.17,30.7,61.89,Aluminiu,Strunjire,98,1,Niciunul
97,Freza,FREZA HSS Ø8 2F,2313,826.65,2.26,15.88,68.61,0.64,16.0,72.43,Inox,Frezare,37,0,Niciunul
500,Burghiu,CARBIDE DRILL Ø12,5898,369.81,2.5,15.94,70.53,5.89,26.6,65.32,Inox,Gaurire,366,1,Vibratii
466,Tarod,TAROD M10 ISO2,4298,586.52,1.82,8.37,35.99,1.34,19.7,69.42,Otel,Filetare,447,0,Niciunul
464,Tarod,TAROD M10 ISO2,1843,223.85,2.56,18.62,90.76,3.09,31.0,69.3,Aluminiu,Filetare,218,1,Supraincalzire
329,Freza,FREZA HSS Ø8 2F,5233,230.37,2.49,9.06,44.56,1.93,10.2,64.47,Aluminiu,Frezare,192,0,Niciunul
423,Tarod,TAROD M10 ISO2,5829,859.28,2.95,16.06,54.68,2.38,72.1,62.62,Otel,Filetare,391,1,Uzura excesiva
312,Tarod,TAROD M10 ISO2,2549,1107.77,2.2,9.42,54.92,2.96,50.4,70.67,Otel,Filetare,87,1,Uzura excesiva
471,Tarod,TAROD M10 ISO2,3765,996.64,0.26,8.16,91.89,3.41,10.4,61.86,Otel,Filetare,467,1,Supraincalzire
263,Placuta amovibila,CNMG120408,4170,1099.01,0.31,19.0,63.97,9.38,40.5,65.71,Aluminiu,Strunjire,44,1,Vibratii
15,Tarod,TAROD M10 ISO2,2102,361.55,2.96,6.68,36.28,0.92,6.2,64.75,Inox,Filetare,178,0,Niciunul
68,Tarod,TAROD M10 ISO2,2728,351.11,2.62,7.21,78.42,3.16,65.8,61.09,Inox,Filetare,129,1,Niciunul
431,Placuta amovibila,WNMG080408,5912,940.69,1.48,16.83,115.43,2.71,25.7,61.14,Inox,Strunjire,456,1,Supraincalzire
107,Placuta amovibila,WNMG080408,2413,529.54,2.27,7.83,77.7,1.98,62.4,66.75,Inox,Strunjire,457,1,Uzura excesiva
413,Burghiu,HSS DRILL Ø6,5561,1115.28,1.64,15.43,88.62,3.63,28.9,60.55,Inox,Gaurire,137,1,Supraincalzire
513,Burghiu,CARBIDE DRILL Ø12,2429,288.23,0.77,9.78,55.62,1.62,9.3,62.35,Otel,Gaurire,410,0,Niciunul
164,Placuta amovibila,CNMG120408,3916,424.39,2.13,16.78,55.23,0.88,15.4,65.65,Otel,Strunjire,439,0,Niciunul
304,Burghiu,CARBIDE DRILL Ø12,3760,866.75,1.41,7.49,93.22,2.85,33.8,69.64,Aluminiu,Gaurire,222,1,Supraincalzire
7,Placuta amovibila,WNMG080408,5624,693.48,2.88,8.2,87.77,3.51,25.6,68.13,Inox,Strunjire,63,1,Niciunul
70,Burghiu,CARBIDE DRILL Ø12,5400,958.53,2.63,13.87,71.85,1.32,52.5,61.03,Inox,Gaurire,129,1,Niciunul
118,Freza,FREZA CARBURA Ø10 4F,4135,1137.74,2.97,13.69,35.79,1.43,17.8,72.26,Otel,Frezare,260,0,Niciunul
32,Burghiu,CARBIDE DRILL Ø12,4380,429.48,1.81,7.71,87.41,3.38,22.0,64.48,Inox,Gaurire,447,1,Supraincalzire
10,Burghiu,CARBIDE DRILL Ø12,5866,225.89,1.23,8.16,89.96,4.62,24.4,61.76,Inox,Gaurire,115,1,Vibratii
434,Placuta amovibila,CNMG120408,2060,1040.86,2.26,16.23,88.57,7.65,38.7,60.56,Otel,Strunjire,405,1,Vibratii
22,Tarod,TAROD M10 ISO2,4605,1190.9,0.52,12.74,66.66,1.28,75.1,70.41,Otel,Filetare,149,1,Uzura excesiva
