ID_Scula,Tip_Scula,Model_Scula,Turatie_RPM,Avans_mm_min,Adancime_Aschiere_mm,Debit_Lichid_racire_L_min,Temperatura_C,Vibratii_mm_s,Uzura_procent,Zgomot_dB,Material_Prelucrat,Tip_Operatie,ID_Lot,Scula_Defecta,Tip_Defect
188,Freza,FREZA HSS Ø8 2F,5944,624.9,2.23,6.41,65.99,1.3,10.6,62.57,Otel,Frezare,79,0,Niciunul
189,Freza,FREZA HSS Ø8 2F,1862,942.69,1.46,13.48,50.32,0.57,5,65.12,Otel,Frezare,204,0,Niciunul
190,Freza,FREZA HSS Ø8 2F,2978,783.03,3,7.01,39.53,0.62,1.4,70.82,Aluminiu,Frezare,56,0,Niciunul
191,Freza,FREZA HSS Ø8 2F,3816,394.87,2.94,19.95,97.09,10.74,72.1,90.94,Aluminiu,Frezare,499,1,Uzura excesiva
192,Freza,FREZA HSS Ø8 2F,2857,545.68,2.39,19.27,159.36,8.39,91.9,86.73,Aluminiu,Frezare,14,1,Vibratii
193,Freza,FREZA HSS Ø8 2F,3530,794.83,2.65,13.23,97.55,11.38,58.1,88.28,Otel,Frezare,426,1,Vibratii
194,Freza,FREZA HSS Ø8 2F,5583,212.48,2.63,19.02,50.05,1.39,4.2,74.3,Aluminiu,Frezare,300,0,Niciunul
195,Freza,FREZA HSS Ø8 2F,5607,830.91,2.54,8.84,47.03,1,12.2,70.04,Inox,Frezare,419,0,Niciunul
196,Freza,FREZA HSS Ø8 2F,2394,314.49,0.62,11.64,57.26,1.31,8.1,65.11,Otel,Frezare,153,0,Niciunul
197,Freza,FREZA HSS Ø8 2F,5374,537.86,1.11,15.2,129.54,5.54,72.2,97.06,Otel,Frezare,352,1,Vibratii
198,Freza,FREZA HSS Ø8 2F,3008,213.86,2.52,9.68,44.81,1.25,9.2,69.98,Otel,Frezare,400,0,Niciunul
199,Freza,FREZA HSS Ø8 2F,3869,1019.01,1.89,18.79,146.17,4.79,93.7,96.49,Aluminiu,Frezare,499,1,Supraincalzire
200,Freza,FREZA HSS Ø8 2F,2398,1079.6,1.1,19.17,45.13,1.97,13.5,63.39,Aluminiu,Frezare,179,0,Niciunul
201,Freza,FREZA HSS Ø8 2F,1739,643.87,1.36,8.6,117.63,3.07,56.4,82.8,Inox,Frezare,275,1,Uzura excesiva
202,Freza,FREZA HSS Ø8 2F,1632,1070.7,0.41,18.03,38.89,1.48,18.3,64.56,Otel,Frezare,388,0,Niciunul
203,Freza,FREZA HSS Ø8 2F,3293,1146.39,1.64,13.82,38.43,0.72,17.8,73.9,Inox,Frezare,334,0,Niciunul
204,Freza,FREZA HSS Ø8 2F,3754,663.67,1.38,8.26,53.13,1.69,17.5,70.4,Inox,Frezare,271,0,Niciunul
205,Freza,FREZA HSS Ø8 2F,5055,411.78,0.12,19.73,113.11,9.46,50,96.4,Inox,Frezare,110,1,Supraincalzire
206,Freza,FREZA HSS Ø8 2F,1538,610.22,1.11,7.59,55.86,1.71,2.4,60.25,Aluminiu,Frezare,431,0,Niciunul
207,Freza,FREZA HSS Ø8 2F,5851,872.62,0.89,19.56,54.79,0.79,16.1,60.27,Inox,Frezare,158,0,Niciunul
208,Freza,FREZA HSS Ø8 2F,2849,1187.69,1.16,8.16,69.9,1.24,3.5,70.49,Aluminiu,Frezare,232,0,Niciunul
209,Freza,FREZA HSS Ø8 2F,1611,200.8,1.45,12.71,60.65,0.83,11.6,72.08,Aluminiu,Frezare,400,0,Niciunul
210,Freza,FREZA HSS Ø8 2F,4869,897.55,1.55,16.87,37.51,1.86,17.9,65.12,Otel,Frezare,118,0,Niciunul
211,Freza,FREZA HSS Ø8 2F,5806,590.07,1.68,13.23,41.28,1.77,8.2,65.43,Aluminiu,Frezare,208,0,Niciunul
212,Freza,FREZA HSS Ø8 2F,3185,841.73,1.35,15.55,38.26,1.27,14.8,62.38,Aluminiu,Frezare,261,0,Niciunul
213,Freza,FREZA HSS Ø8 2F,5551,1124.04,0.16,13.77,38,1.67,8.6,68.86,Aluminiu,Frezare,103,0,Niciunul
214,Freza,FREZA HSS Ø8 2F,1855,877.05,1.39,11.92,154.34,10.81,52.4,85.85,Aluminiu,Frezare,365,1,Uzura excesiva
215,Freza,FREZA HSS Ø8 2F,2309,635.42,2.15,15.91,37.36,1.1,0.5,62.1,Inox,Frezare,47,0,Niciunul
216,Freza,FREZA HSS Ø8 2F,2911,782.15,1.9,14.64,135.91,7.01,81.4,88.44,Otel,Frezare,293,1,Vibratii
217,Freza,FREZA HSS Ø8 2F,3745,1090.89,0.83,15.41,46.84,0.65,7.5,61.27,Otel,Frezare,250,0,Niciunul
218,Freza,FREZA HSS Ø8 2F,4415,1113.06,1.63,17.38,130.02,6.42,84.4,88.28,Otel,Frezare,246,1,Vibratii
219,Freza,FREZA HSS Ø8 2F,3520,939.45,0.92,9.75,54.02,0.82,18.5,61.06,Aluminiu,Frezare,95,0,Niciunul
220,Freza,FREZA HSS Ø8 2F,2750,1001.1,2.99,13.39,35.41,0.64,10.4,71.05,Inox,Frezare,414,0,Niciunul
221,Freza,FREZA HSS Ø8 2F,2712,522.59,2.35,6.48,60.77,1.29,13.6,62.15,Aluminiu,Frezare,59,0,Niciunul
222,Freza,FREZA HSS Ø8 2F,3131,577.62,1.17,5.82,56.34,1.04,14.8,63.21,Otel,Frezare,194,0,Niciunul
223,Freza,FREZA HSS Ø8 2F,2722,1129.84,2.77,16.09,143.75,4.69,63.8,84.52,Otel,Frezare,471,1,Vibratii
224,Freza,FREZA HSS Ø8 2F,2367,739.56,2.73,13.88,57.16,1.32,10.9,73.92,Otel,Frezare,75,0,Niciunul
225,Freza,FREZA HSS Ø8 2F,2955,703.03,2.55,13.83,44.55,1.62,9.9,65.26,Aluminiu,Frezare,235,0,Niciunul
226,Freza,FREZA HSS Ø8 2F,2764,607.91,2.5,11.51,39.7,0.9,7.6,62.92,Inox,Frezare,201,0,Niciunul
227,Freza,FREZA HSS Ø8 2F,4685,1105.42,2.61,18.73,69.64,0.61,18.6,73.62,Inox,Frezare,174,0,Niciunul
228,Freza,FREZA HSS Ø8 2F,2908,970.37,1.04,13.68,57.47,0.67,1.4,74.36,Aluminiu,Frezare,70,0,Niciunul
229,Freza,FREZA HSS Ø8 2F,5283,600.84,2.34,15.83,55.11,1.04,2.5,63.33,Otel,Frezare,436,0,Niciunul
230,Freza,FREZA HSS Ø8 2F,2148,768.29,1.31,19.89,43.61,1.68,5,68.22,Aluminiu,Frezare,146,0,Niciunul
231,Freza,FREZA HSS Ø8 2F,2756,1076.74,0.14,19.63,110.61,6.28,82.5,92.9,Aluminiu,Frezare,9,1,Vibratii
232,Freza,FREZA HSS Ø8 2F,2959,590.36,1.01,13.34,42.54,1.35,17,60.86,Aluminiu,Frezare,33,0,Niciunul
233,Freza,FREZA HSS Ø8 2F,2712,1084.38,2.33,13.04,35.89,0.85,7.2,63.53,Otel,Frezare,213,0,Niciunul
234,Freza,FREZA HSS Ø8 2F,5697,1086.3,1.71,16.31,60.7,1.91,0.3,61.2,Aluminiu,Frezare,250,0,Niciunul
235,Freza,FREZA HSS Ø8 2F,3845,987.88,0.27,10.4,59.78,1.37,4.9,71.88,Aluminiu,Frezare,196,0,Niciunul
236,Freza,FREZA HSS Ø8 2F,2246,349.89,1.01,15.96,52.1,1.41,13.8,67.42,Aluminiu,Frezare,155,0,Niciunul
237,Freza,FREZA HSS Ø8 2F,3619,811.06,0.86,12.19,147.4,4.03,78.5,86,Inox,Frezare,334,1,Vibratii
238,Freza,FREZA HSS Ø8 2F,5387,909.72,1.01,11.3,146.3,10.53,59.6,88.04,Aluminiu,Frezare,314,1,Uzura excesiva
239,Freza,FREZA HSS Ø8 2F,3681,940.86,0.56,19.01,61.56,1.03,14.7,64.05,Inox,Frezare,96,0,Niciunul
240,Freza,FREZA HSS Ø8 2F,1766,915.39,0.97,12.16,54.78,0.86,4.2,66.68,Inox,Frezare,87,0,Niciunul
241,Freza,FREZA HSS Ø8 2F,3067,914.83,1.46,18.41,59,0.65,11.1,70.44,Aluminiu,Frezare,354,0,Niciunul
242,Freza,FREZA HSS Ø8 2F,3124,391.29,2.39,15.56,95.13,5.07,61.2,90.25,Otel,Frezare,279,1,Vibratii
243,Freza,FREZA HSS Ø8 2F,5889,1168.78,0.49,16.73,108.08,10.32,54.4,86.96,Otel,Frezare,274,1,Supraincalzire
244,Freza,FREZA HSS Ø8 2F,2581,1192.88,1.2,12.6,50.25,1.01,9.3,61.53,Inox,Frezare,317,0,Niciunul
245,Freza,FREZA HSS Ø8 2F,3466,1023.34,2.43,9.56,137.46,10.87,86.1,98.45,Otel,Frezare,267,1,Supraincalzire
246,Freza,FREZA HSS Ø8 2F,2086,444.86,0.57,10.09,62.45,0.92,12.3,60.71,Inox,Frezare,142,0,Niciunul
247,Freza,FREZA HSS Ø8 2F,5789,1170.37,1.31,10.49,62.47,1.35,5,67.92,Aluminiu,Frezare,482,0,Niciunul
248,Freza,FREZA HSS Ø8 2F,3715,810.69,1.86,5.66,41.07,0.9,19.5,65.71,Inox,Frezare,25,0,Niciunul
249,Freza,FREZA HSS Ø8 2F,2347,1177.24,2.9,17.8,36.14,1.5,7.1,66.05,Inox,Frezare,32,0,Niciunul
250,Freza,FREZA HSS Ø8 2F,5703,706.48,0.7,12.07,51.36,0.66,19.7,66.36,Otel,Frezare,335,0,Niciunul
251,Freza,FREZA HSS Ø8 2F,3570,559.4,1.08,15.89,38.5,0.78,15.3,74.34,Otel,Frezare,475,0,Niciunul
252,Freza,FREZA HSS Ø8 2F,3167,1008.91,1.9,8.92,53.93,0.63,15.7,60.67,Aluminiu,Frezare,271,0,Niciunul
253,Freza,FREZA HSS Ø8 2F,5684,1024.86,2.65,10.98,51.62,1.16,0.2,65.69,Otel,Frezare,394,0,Niciunul
254,Freza,FREZA HSS Ø8 2F,1881,967.06,2.29,19.78,46.31,0.7,5.7,74.56,Aluminiu,Frezare,128,0,Niciunul
255,Freza,FREZA HSS Ø8 2F,3972,585.74,2.79,8.69,41.63,1.34,10.8,60.17,Inox,Frezare,110,0,Niciunul
256,Freza,FREZA HSS Ø8 2F,3363,325.6,0.3,10.54,41.37,0.52,17.8,70.55,Aluminiu,Frezare,227,0,Niciunul
257,Freza,FREZA HSS Ø8 2F,1548,1056.4,2.05,13.51,63.28,1.09,6.8,68.33,Inox,Frezare,86,0,Niciunul
258,Freza,FREZA HSS Ø8 2F,1903,826.56,1.26,13.8,54.62,1.28,17.3,65.99,Aluminiu,Frezare,208,0,Niciunul
259,Freza,FREZA HSS Ø8 2F,5166,1044.95,2.72,9.05,158.63,10.62,49.2,88.63,Inox,Frezare,91,1,Uzura excesiva
260,Freza,FREZA HSS Ø8 2F,3027,815.04,0.52,12.15,61.31,1.96,16.3,74.49,Aluminiu,Frezare,155,0,Niciunul
261,Freza,FREZA HSS Ø8 2F,3247,507.56,1.13,9.01,53.11,1.76,19.1,63.45,Otel,Frezare,160,0,Niciunul
262,Freza,FREZA HSS Ø8 2F,3161,585.13,2.25,6.7,67.22,1.84,12.4,67.09,Aluminiu,Frezare,416,0,Niciunul
263,Freza,FREZA HSS Ø8 2F,4295,832.48,1.32,5.84,61.75,1.54,17.5,65.1,Aluminiu,Frezare,264,0,Niciunul
264,Freza,FREZA HSS Ø8 2F,5781,283.59,2.58,7.69,61.17,0.58,18.4,65.04,Aluminiu,Frezare,27,0,Niciunul
265,Freza,FREZA HSS Ø8 2F,4130,605.76,2.84,8.38,135.77,5.12,43.5,88.03,Inox,Frezare,390,1,Supraincalzire
266,Freza,FREZA HSS Ø8 2F,4996,402.13,2.94,15.85,57.72,1.57,4.8,66.6,Aluminiu,Frezare,356,0,Niciunul
267,Freza,FREZA HSS Ø8 2F,3184,291.64,1.04,12.94,50.55,1.44,0.9,63.1,Inox,Frezare,477,0,Niciunul
268,Freza,FREZA HSS Ø8 2F,4547,271.93,1.08,15.22,54.79,1.86,14.9,64.63,Aluminiu,Frezare,389,0,Niciunul
269,Freza,FREZA HSS Ø8 2F,2253,504.14,2.12,19.88,66.84,0.57,7.1,72.61,Inox,Frezare,389,0,Niciunul
270,Freza,FREZA HSS Ø8 2F,2416,804.91,1.55,13.37,44.77,1.98,6.2,74.15,Otel,Frezare,117,0,Niciunul
271,Freza,FREZA HSS Ø8 2F,3867,942.84,2.58,6.82,67.75,1.07,0.9,64.28,Inox,Frezare,153,0,Niciunul
272,Freza,FREZA HSS Ø8 2F,4518,390.3,1.85,10.14,154.08,9.86,78.9,94.28,Otel,Frezare,429,1,Vibratii
273,Freza,FREZA HSS Ø8 2F,5225,728.88,1.86,15.76,43.75,1,16.8,64.8,Aluminiu,Frezare,38,0,Niciunul
274,Freza,FREZA HSS Ø8 2F,3394,447.03,0.98,10.17,62.27,1.48,19.2,71.04,Aluminiu,Frezare,196,0,Niciunul
275,Freza,FREZA HSS Ø8 2F,5705,979.68,0.99,7.77,59.11,1.18,10.1,71.65,Aluminiu,Frezare,203,0,Niciunul
276,Freza,FREZA HSS Ø8 2F,5920,823.74,2.87,18.97,84.78,6.29,98.1,99.88,Aluminiu,Frezare,459,1,Supraincalzire
277,Freza,FREZA HSS Ø8 2F,1782,432.29,2.01,17.23,43.71,1.58,8.9,64.81,Otel,Frezare,29,0,Niciunul
278,Freza,FREZA HSS Ø8 2F,4462,1034.64,2.43,16.29,43.53,1.86,2.3,63.57,Aluminiu,Frezare,403,0,Niciunul
279,Freza,FREZA HSS Ø8 2F,2476,1181.84,0.89,8.59,56.27,1.48,16.6,61.91,Inox,Frezare,193,0,Niciunul
280,Freza,FREZA HSS Ø8 2F,5270,1198.02,0.76,11.44,39.15,0.98,18.5,74.21,Aluminiu,Frezare,123,0,Niciunul
281,Freza,FREZA HSS Ø8 2F,3217,971.48,2.66,19.47,85.44,6.53,76.2,81.56,Aluminiu,Frezare,186,1,Uzura excesiva
282,Freza,FREZA HSS Ø8 2F,2844,906.69,2.44,11.08,43.99,1.18,17.5,66.88,Inox,Frezare,382,0,Niciunul
283,Freza,FREZA HSS Ø8 2F,2177,627.2,2.22,7.61,52.51,1.62,0.6,68.09,Aluminiu,Frezare,1,0,Niciunul
284,Freza,FREZA HSS Ø8 2F,4587,498.58,2.81,7.38,43.09,0.78,1,70.51,Aluminiu,Frezare,159,0,Niciunul
285,Freza,FREZA HSS Ø8 2F,4113,1193,1.62,6.92,59.62,1.77,1.4,62.51,Otel,Frezare,426,0,Niciunul
286,Freza,FREZA HSS Ø8 2F,3683,651.26,0.18,5.42,87.41,10.44,53.1,95.86,Otel,Frezare,310,1,Supraincalzire
287,Freza,FREZA HSS Ø8 2F,2260,644.98,0.34,12.14,35.76,1.5,5.7,62.02,Aluminiu,Frezare,471,0,Niciunul
288,Freza,FREZA HSS Ø8 2F,2136,639.78,1.2,18.01,126.47,7.04,51.7,80.27,Aluminiu,Frezare,281,1,Vibratii
289,Freza,FREZA HSS Ø8 2F,4046,713.67,0.17,11.41,48.26,0.68,2.8,74.37,Aluminiu,Frezare,404,0,Niciunul
290,Freza,FREZA HSS Ø8 2F,2326,794.09,1.93,16.97,35.25,1.09,12.8,73.46,Inox,Frezare,334,0,Niciunul
291,Freza,FREZA HSS Ø8 2F,5129,349.2,2.91,8.06,150.35,7.58,92.8,84.38,Otel,Frezare,431,1,Uzura excesiva
292,Freza,FREZA HSS Ø8 2F,1564,1106.86,2.69,15.02,91.16,6.57,92.9,81.66,Aluminiu,Frezare,105,1,Vibratii
293,Freza,FREZA HSS Ø8 2F,4793,840.21,1.34,12.34,42.37,0.81,18.3,72.76,Inox,Frezare,263,0,Niciunul
294,Freza,FREZA HSS Ø8 2F,3176,365.1,0.96,5.11,40.06,1.56,8.6,67.52,Aluminiu,Frezare,311,0,Niciunul
295,Freza,FREZA HSS Ø8 2F,2695,393.38,2.77,9.3,35.95,1.47,4.9,64.93,Otel,Frezare,319,0,Niciunul
296,Freza,FREZA HSS Ø8 2F,4348,830.05,0.55,8.86,50.51,1.1,1.4,69.32,Aluminiu,Frezare,224,0,Niciunul
297,Freza,FREZA HSS Ø8 2F,5014,765.9,2.19,17.83,41.64,0.59,0.3,66.63,Inox,Frezare,41,0,Niciunul
298,Freza,FREZA HSS Ø8 2F,5559,700.59,0.25,14.87,56.44,0.73,2.6,68.76,Otel,Frezare,494,0,Niciunul
299,Freza,FREZA HSS Ø8 2F,3445,1125.37,1.91,18.25,45,1.26,0.9,69.31,Inox,Frezare,344,0,Niciunul
300,Freza,FREZA HSS Ø8 2F,3472,814.28,2.34,16.34,42.53,1.01,0.3,68.06,Inox,Frezare,350,0,Niciunul
1,Burghiu,CARBIDE DRILL Ø12,3322,295.37,0.23,15.09,58.67,1.94,7.6,72.57,Inox,Gaurire,435,0,Niciunul
2,Burghiu,CARBIDE DRILL Ø12,5269,884.43,1.82,11.34,51.57,1.92,19.7,70.46,Inox,Gaurire,490,0,Niciunul
3,Burghiu,CARBIDE DRILL Ø12,2577,895.83,1.65,18.07,104.96,10.92,71,84.68,Otel,Gaurire,132,1,Uzura excesiva
4,Burghiu,CARBIDE DRILL Ø12,5333,808.13,1.41,12.04,156.82,11.23,88.2,85.7,Otel,Gaurire,112,1,Vibratii
5,Burghiu,CARBIDE DRILL Ø12,5577,997.83,1,14.99,42.47,1.33,13.5,70,Aluminiu,Gaurire,245,0,Niciunul
6,Burghiu,CARBIDE DRILL Ø12,1789,1083.05,2.5,17.13,155.48,8.15,85.6,91.63,Otel,Gaurire,317,1,Vibratii
7,Burghiu,CARBIDE DRILL Ø12,2416,238.7,1.87,10.03,36.28,1.73,16.9,72.81,Otel,Gaurire,447,0,Niciunul
8,Burghiu,CARBIDE DRILL Ø12,5528,630.67,2.88,18.17,53.87,1.67,3.9,67.19,Inox,Gaurire,128,0,Niciunul
9,Burghiu,CARBIDE DRILL Ø12,4959,869.28,2.59,19.55,49.36,1.52,14.2,65.99,Aluminiu,Gaurire,253,0,Niciunul
10,Burghiu,CARBIDE DRILL Ø12,2613,762.87,2.09,19.42,49.26,0.85,12.1,64.32,Aluminiu,Gaurire,33,0,Niciunul
11,Burghiu,CARBIDE DRILL Ø12,4713,628.79,2.27,5.83,67.65,0.72,19.2,68.12,Inox,Gaurire,283,0,Niciunul
12,Burghiu,CARBIDE DRILL Ø12,2784,298.64,2.45,8.31,62.74,1.26,6.7,74.98,Otel,Gaurire,230,0,Niciunul
13,Burghiu,CARBIDE DRILL Ø12,2564,245.46,1.38,5.24,59.43,1.84,13.5,71.33,Inox,Gaurire,316,0,Niciunul
14,Burghiu,CARBIDE DRILL Ø12,3997,736.82,0.63,11.61,157.6,10.2,50.2,80.41,Inox,Gaurire,88,1,Supraincalzire
15,Burghiu,CARBIDE DRILL Ø12,2769,994.81,1.43,19.3,115.65,7.74,97,84.23,Inox,Gaurire,110,1,Vibratii
16,Burghiu,CARBIDE DRILL Ø12,2277,237.44,1.56,16.81,39.56,1.63,19.2,64.43,Otel,Gaurire,314,0,Niciunul
17,Burghiu,CARBIDE DRILL Ø12,3741,758.85,2.69,8.16,42.43,1.25,16.7,64.33,Otel,Gaurire,270,0,Niciunul
18,Burghiu,CARBIDE DRILL Ø12,4214,1107.71,0.89,7.32,69.78,1.94,12.9,72.54,Inox,Gaurire,223,0,Niciunul
19,Burghiu,CARBIDE DRILL Ø12,5852,900.31,0.64,13.5,43.53,1.21,17.7,65.02,Aluminiu,Gaurire,253,0,Niciunul
20,Burghiu,CARBIDE DRILL Ø12,2015,866.13,2.7,19.84,50.41,1.7,13.7,65.46,Otel,Gaurire,110,0,Niciunul
21,Burghiu,CARBIDE DRILL Ø12,5714,886,2.8,11.42,66.91,1.04,0.7,71.6,Otel,Gaurire,397,0,Niciunul
22,Burghiu,CARBIDE DRILL Ø12,3755,807.27,2.14,10.06,58.5,1.26,17.1,64.44,Otel,Gaurire,204,0,Niciunul
23,Burghiu,CARBIDE DRILL Ø12,1578,697.05,1.18,6.93,41.37,1.41,10,62.47,Inox,Gaurire,54,0,Niciunul
24,Burghiu,CARBIDE DRILL Ø12,2433,630.74,0.32,5.41,66.64,1.77,4.5,74.58,Inox,Gaurire,118,0,Niciunul
25,Burghiu,CARBIDE DRILL Ø12,4688,325.17,1.39,14.66,41.13,1.57,17,67.1,Inox,Gaurire,74,0,Niciunul
26,Burghiu,CARBIDE DRILL Ø12,4942,1169.33,1.48,11.53,36.97,1.26,2,61.33,Aluminiu,Gaurire,398,0,Niciunul
27,Burghiu,CARBIDE DRILL Ø12,5308,212.92,1.37,12.38,57.52,1.73,19.4,61.19,Aluminiu,Gaurire,471,0,Niciunul
28,Burghiu,CARBIDE DRILL Ø12,4043,648.85,0.77,16.36,50.35,1.69,1.8,72.3,Inox,Gaurire,43,0,Niciunul
29,Burghiu,CARBIDE DRILL Ø12,5469,605.62,2.85,17.74,47.12,1.2,5.7,62.17,Otel,Gaurire,16,0,Niciunul
30,Burghiu,CARBIDE DRILL Ø12,4865,327.43,0.94,16.39,40.27,1.89,5.3,71.74,Inox,Gaurire,389,0,Niciunul
31,Burghiu,CARBIDE DRILL Ø12,4634,755.98,2.04,16.62,42.68,1.1,11.7,61.81,Aluminiu,Gaurire,114,0,Niciunul
32,Burghiu,CARBIDE DRILL Ø12,2721,584.41,1.9,8.01,42.55,1.44,9.7,73.91,Inox,Gaurire,265,0,Niciunul
33,Burghiu,CARBIDE DRILL Ø12,5932,314.72,0.25,8.54,44.3,0.76,1,70.31,Otel,Gaurire,240,0,Niciunul
34,Burghiu,CARBIDE DRILL Ø12,5875,486.89,1.37,19.76,50.03,1.2,12,65.34,Aluminiu,Gaurire,241,0,Niciunul
35,Burghiu,CARBIDE DRILL Ø12,3318,758.14,0.39,10.18,153.76,4.6,88.3,86.78,Aluminiu,Gaurire,203,1,Vibratii
36,Burghiu,CARBIDE DRILL Ø12,1807,1060,0.49,11.1,45.75,1.32,5.4,70.05,Aluminiu,Gaurire,460,0,Niciunul
37,Burghiu,CARBIDE DRILL Ø12,1966,561.29,1.87,7.08,36.3,1.71,19.5,65.77,Aluminiu,Gaurire,468,0,Niciunul
38,Burghiu,CARBIDE DRILL Ø12,5552,987.75,2.81,9.18,63.6,1.42,3.6,65.29,Inox,Gaurire,40,0,Niciunul
39,Burghiu,CARBIDE DRILL Ø12,4948,684.27,2.07,18.69,96.36,6.81,76.9,91.05,Aluminiu,Gaurire,432,1,Supraincalzire
40,Burghiu,CARBIDE DRILL Ø12,3337,505.03,0.34,6.22,56.14,0.55,16.9,61.73,Otel,Gaurire,447,0,Niciunul
41,Burghiu,CARBIDE DRILL Ø12,3697,201.7,1.46,13.47,55.38,1.85,6.8,67.68,Otel,Gaurire,148,0,Niciunul
42,Burghiu,CARBIDE DRILL Ø12,2042,272.99,2.96,19.59,40.31,1.92,0.1,68.56,Inox,Gaurire,349,0,Niciunul
43,Burghiu,CARBIDE DRILL Ø12,3532,311.64,2.54,5.99,67.2,1.78,6,65.71,Aluminiu,Gaurire,243,0,Niciunul
44,Burghiu,CARBIDE DRILL Ø12,2511,806.67,2.06,6.43,47.93,0.78,19.4,74.95,Otel,Gaurire,159,0,Niciunul
45,Burghiu,CARBIDE DRILL Ø12,2427,200.48,0.87,11.99,81.39,3.1,75.3,97.64,Aluminiu,Gaurire,46,1,Supraincalzire
46,Burghiu,CARBIDE DRILL Ø12,3213,604.11,1.59,9.04,146.09,5.88,93,99.28,Inox,Gaurire,186,1,Vibratii
47,Burghiu,CARBIDE DRILL Ø12,3601,321.66,0.45,19.08,38.48,0.53,18.1,62.72,Inox,Gaurire,4,0,Niciunul
48,Burghiu,CARBIDE DRILL Ø12,4162,1013.19,2.64,5.65,44.55,0.91,19.6,61.37,Otel,Gaurire,378,0,Niciunul
49,Burghiu,CARBIDE DRILL Ø12,4421,951.57,1.03,19.04,59.21,1.22,4.2,60.65,Inox,Gaurire,360,0,Niciunul
50,Burghiu,CARBIDE DRILL Ø12,2932,231.25,1.11,17.61,66.96,0.96,18,65.2,Inox,Gaurire,14,0,Niciunul
51,Burghiu,CARBIDE DRILL Ø12,3386,574.34,0.31,8.11,132.37,10.45,77.9,89.45,Inox,Gaurire,495,1,Supraincalzire
52,Burghiu,CARBIDE DRILL Ø12,1881,867.34,0.42,9.42,65.9,1.93,11.8,73.07,Aluminiu,Gaurire,160,0,Niciunul
53,Burghiu,CARBIDE DRILL Ø12,4010,1095.85,1.3,10.07,52.36,1.22,14,62.19,Inox,Gaurire,328,0,Niciunul
54,Burghiu,CARBIDE DRILL Ø12,4441,230.57,2.6,10.28,37.77,1.5,12.9,67.96,Inox,Gaurire,183,0,Niciunul
55,Burghiu,CARBIDE DRILL Ø12,1798,298.92,0.1,11.6,37.03,1.87,8.5,67.15,Otel,Gaurire,494,0,Niciunul
56,Burghiu,CARBIDE DRILL Ø12,3943,279.49,2.21,17.73,64.14,1.85,18.6,65.6,Aluminiu,Gaurire,480,0,Niciunul
57,Burghiu,CARBIDE DRILL Ø12,3716,677.19,1.5,8.45,58.66,1.59,15.7,66.74,Inox,Gaurire,234,0,Niciunul
58,Burghiu,CARBIDE DRILL Ø12,3172,501.2,0.96,14.15,96.45,8.2,62.7,88.21,Aluminiu,Gaurire,272,1,Vibratii
59,Burghiu,CARBIDE DRILL Ø12,4387,263.87,1.57,13.35,42.27,1.61,16.9,74.81,Inox,Gaurire,379,0,Niciunul
60,Burghiu,CARBIDE DRILL Ø12,5246,691.97,0.68,8.88,42.85,1.98,3.3,72.93,Inox,Gaurire,236,0,Niciunul
61,Burghiu,CARBIDE DRILL Ø12,1835,888.22,0.1,12.46,45.18,0.67,13.3,74.14,Otel,Gaurire,428,0,Niciunul
62,Burghiu,CARBIDE DRILL Ø12,4777,851.38,2,15.16,47.45,1.46,14.5,68.48,Aluminiu,Gaurire,252,0,Niciunul
63,Burghiu,CARBIDE DRILL Ø12,4951,748.85,2.5,17.56,46.71,1.17,6.6,66.42,Aluminiu,Gaurire,494,0,Niciunul
64,Burghiu,CARBIDE DRILL Ø12,3627,857.78,2.04,18.51,51.64,1.4,15.1,72.41,Inox,Gaurire,371,0,Niciunul
65,Burghiu,CARBIDE DRILL Ø12,4782,671.13,2.72,14.42,91.59,8.64,95.9,83.72,Inox,Gaurire,168,1,Supraincalzire
66,Burghiu,CARBIDE DRILL Ø12,2246,1182.76,1.32,12.81,50.04,1.13,18,60.28,Aluminiu,Gaurire,440,0,Niciunul
67,Burghiu,CARBIDE DRILL Ø12,5921,420.85,2.32,15.21,64.74,0.81,6,60.2,Aluminiu,Gaurire,438,0,Niciunul
68,Burghiu,CARBIDE DRILL Ø12,2657,435.91,1.81,15.15,48.96,0.7,7.3,60.2,Otel,Gaurire,330,0,Niciunul
69,Burghiu,CARBIDE DRILL Ø12,3587,1019.33,1.03,13.83,65.51,1.73,3.6,68.85,Inox,Gaurire,455,0,Niciunul
70,Burghiu,CARBIDE DRILL Ø12,2927,277.21,1.82,11.49,64.52,1.1,3.2,60.11,Inox,Gaurire,256,0,Niciunul
71,Burghiu,CARBIDE DRILL Ø12,3470,200.83,2.39,17.81,103.89,11.91,90.4,99.71,Otel,Gaurire,373,1,Vibratii
72,Burghiu,CARBIDE DRILL Ø12,1567,776.59,2.35,10.9,44.82,1.94,1.9,68.64,Inox,Gaurire,423,0,Niciunul
73,Burghiu,CARBIDE DRILL Ø12,2120,237.91,0.73,14.06,104.75,11.67,67.5,88.58,Otel,Gaurire,111,1,Vibratii
74,Burghiu,CARBIDE DRILL Ø12,4712,1138.01,2.66,19.64,147.04,7.4,74.1,93.36,Otel,Gaurire,222,1,Vibratii
75,Burghiu,CARBIDE DRILL Ø12,1695,793.58,2.26,17.13,133.15,10.03,93.3,89.49,Inox,Gaurire,80,1,Supraincalzire
