ID_Scula,Tip_Scula,Model_Scula,Turatie_RPM,Avans_mm_min,Adancime_Aschiere_mm,Debit_Lichid_racire_L_min,Temperatura_C,Vibratii_mm_s,Uzura_procent,Zgomot_dB,Material_Prelucrat,Tip_Operatie,ID_Lot,Scula_Defecta,Tip_Defect
444,Freza,FREZA HSS Ø8 2F,5327,666.95,1.91,17.24,65.22,1.95,4.9,61.75,Inox,Frezare,72,0,Niciunul
445,Freza,FREZA HSS Ø8 2F,1619,1033.73,0.84,6.45,82.64,6.34,43.2,86.05,Otel,Frezare,410,1,Vibratii
446,Freza,FREZA HSS Ø8 2F,3981,1186.0,1.92,5.71,162.2,3.71,29.5,84.14,Aluminiu,Frezare,180,1,Supraincalzire
447,Freza,FREZA HSS Ø8 2F,3013,529.62,0.13,12.18,76.95,3.71,95.1,72.09,Otel,Frezare,223,1,Uzura excesiva
448,Freza,FREZA HSS Ø8 2F,4286,771.59,1.25,17.43,38.71,0.78,15.1,62.14,Otel,Frezare,296,0,Niciunul
449,Freza,FREZA HSS Ø8 2F,3385,611.87,2.3,12.33,35.21,1.12,3.0,67.2,Inox,Frezare,45,0,Niciunul
450,Freza,FREZA HSS Ø8 2F,5368,1012.94,2.81,7.02,92.8,3.15,65.7,76.74,Aluminiu,Frezare,86,1,Uzura excesiva
451,Freza,FREZA HSS Ø8 2F,4262,985.69,1.86,11.13,59.54,0.59,9.0,71.22,Inox,Frezare,311,0,Niciunul
452,Freza,FREZA HSS Ø8 2F,3613,553.95,0.38,13.42,68.43,7.76,39.4,88.26,Aluminiu,Frezare,8,1,Vibratii
453,Freza,FREZA HSS Ø8 2F,2787,340.74,1.37,7.68,44.69,1.98,9.0,66.14,Otel,Frezare,174,0,Niciunul
454,Freza,FREZA HSS Ø8 2F,3371,224.27,1.15,19.94,100.66,2.74,95.9,77.68,Otel,Frezare,316,1,Uzura excesiva
455,Freza,FREZA HSS Ø8 2F,4303,1150.69,0.51,16.46,57.6,1.58,16.1,67.94,Inox,Frezare,393,0,Niciunul
456,Freza,FREZA HSS Ø8 2F,4147,1022.96,0.49,7.28,152.21,1.87,24.7,76.97,Aluminiu,Frezare,340,1,Supraincalzire
457,Freza,FREZA HSS Ø8 2F,5250,821.97,1.73,10.7,65.49,10.42,39.3,98.82,Inox,Frezare,390,1,Vibratii
458,Freza,FREZA HSS Ø8 2F,2501,633.7,1.95,19.01,173.14,1.57,38.7,80.61,Aluminiu,Frezare,112,1,Supraincalzire
459,Freza,FREZA HSS Ø8 2F,5354,725.22,0.35,18.74,48.12,1.08,8.2,68.47,Inox,Frezare,289,0,Niciunul
460,Freza,FREZA HSS Ø8 2F,2392,838.18,1.99,14.1,44.49,1.44,6.7,64.5,Inox,Frezare,146,0,Niciunul
461,Freza,FREZA HSS Ø8 2F,3040,996.78,2.39,18.58,35.43,1.95,18.3,61.4,Aluminiu,Frezare,343,0,Niciunul
462,Freza,FREZA HSS Ø8 2F,5729,984.21,2.5,6.18,42.24,1.34,2.0,73.05,Otel,Frezare,155,0,Niciunul
463,Freza,FREZA HSS Ø8 2F,2225,748.45,1.63,6.87,72.94,13.48,31.9,89.49,Aluminiu,Frezare,395,1,Vibratii
464,Freza,FREZA HSS Ø8 2F,2393,469.99,2.66,14.8,83.3,4.11,67.8,73.24,Aluminiu,Frezare,102,1,Uzura excesiva
465,Freza,FREZA HSS Ø8 2F,2029,903.01,0.72,13.95,44.98,1.35,18.8,73.18,Otel,Frezare,23,0,Niciunul
466,Freza,FREZA HSS Ø8 2F,2239,998.11,0.52,14.7,60.27,12.32,24.8,94.86,Aluminiu,Frezare,175,1,Vibratii
467,Freza,FREZA HSS Ø8 2F,4298,1132.83,0.41,13.59,46.25,0.72,10.4,69.47,Aluminiu,Frezare,396,0,Niciunul
468,Freza,FREZA HSS Ø8 2F,5397,754.09,2.69,7.09,83.49,7.48,37.1,92.94,Inox,Frezare,77,1,Vibratii
469,Freza,FREZA HSS Ø8 2F,2355,968.26,1.4,11.84,51.08,0.68,16.1,62.14,Inox,Frezare,260,0,Niciunul
470,Freza,FREZA HSS Ø8 2F,2369,286.5,2.93,5.93,60.31,7.95,23.2,90.32,Aluminiu,Frezare,110,1,Vibratii
471,Freza,FREZA HSS Ø8 2F,5867,563.64,0.99,10.02,127.45,1.58,37.1,75.9,Inox,Frezare,115,1,Supraincalzire
472,Freza,FREZA HSS Ø8 2F,2655,849.23,1.86,6.07,59.13,0.8,7.2,67.49,Inox,Frezare,260,0,Niciunul
473,Freza,FREZA HSS Ø8 2F,2513,598.39,0.73,10.45,35.8,1.01,16.9,71.07,Inox,Frezare,372,0,Niciunul
474,Freza,FREZA HSS Ø8 2F,1730,639.27,1.78,12.32,124.77,2.02,35.8,83.83,Aluminiu,Frezare,189,1,Supraincalzire
475,Freza,FREZA HSS Ø8 2F,5623,232.96,0.85,17.03,80.74,11.39,32.3,101.24,Otel,Frezare,183,1,Vibratii
476,Freza,FREZA HSS Ø8 2F,1743,964.53,1.9,19.6,142.22,1.93,28.6,84.67,Inox,Frezare,53,1,Supraincalzire
477,Freza,FREZA HSS Ø8 2F,1974,614.99,2.91,11.97,83.75,4.16,72.1,82.69,Inox,Frezare,347,1,Uzura excesiva
478,Freza,FREZA HSS Ø8 2F,5579,1170.93,0.45,9.67,141.73,3.33,37.8,75.71,Otel,Frezare,243,1,Supraincalzire
479,Freza,FREZA HSS Ø8 2F,3986,1114.64,1.58,18.09,82.62,6.85,39.2,102.52,Aluminiu,Frezare,409,1,Vibratii
480,Freza,FREZA HSS Ø8 2F,3797,752.27,1.77,19.76,53.19,1.98,17.1,66.86,Otel,Frezare,286,0,Niciunul
481,Freza,FREZA HSS Ø8 2F,5174,806.42,1.77,9.78,167.11,2.15,27.0,78.72,Otel,Frezare,395,1,Supraincalzire
482,Freza,FREZA HSS Ø8 2F,3318,1196.9,1.73,12.49,45.75,1.5,9.2,65.34,Aluminiu,Frezare,472,0,Niciunul
483,Freza,FREZA HSS Ø8 2F,3684,703.9,1.6,14.47,67.91,1.36,0.5,66.63,Otel,Frezare,12,0,Niciunul
484,Freza,FREZA HSS Ø8 2F,3748,523.45,1.16,9.51,53.38,0.62,8.1,71.04,Inox,Frezare,319,0,Niciunul
485,Freza,FREZA HSS Ø8 2F,5565,581.26,2.01,6.13,89.64,12.12,44.6,99.99,Otel,Frezare,146,1,Vibratii
486,Freza,FREZA HSS Ø8 2F,3020,333.21,1.82,12.41,65.02,1.91,19.0,72.13,Otel,Frezare,284,0,Niciunul
487,Freza,FREZA HSS Ø8 2F,4768,214.11,2.35,6.67,83.56,4.37,64.2,82.76,Inox,Frezare,37,1,Uzura excesiva
488,Freza,FREZA HSS Ø8 2F,2024,1005.23,0.89,5.44,81.82,11.67,44.8,100.94,Aluminiu,Frezare,424,1,Vibratii
489,Freza,FREZA HSS Ø8 2F,5310,731.34,0.87,8.42,175.79,1.61,25.8,75.14,Otel,Frezare,139,1,Supraincalzire
490,Freza,FREZA HSS Ø8 2F,1937,735.9,1.15,7.68,154.45,2.53,33.1,84.05,Aluminiu,Frezare,131,1,Supraincalzire
491,Freza,FREZA HSS Ø8 2F,5358,520.49,2.55,19.65,48.94,1.38,2.3,66.04,Inox,Frezare,348,0,Niciunul
492,Freza,FREZA HSS Ø8 2F,5981,1125.15,0.12,9.25,97.83,2.68,92.2,89.63,Otel,Frezare,19,1,Uzura excesiva
493,Freza,FREZA HSS Ø8 2F,4727,1136.13,0.98,17.29,47.63,0.89,18.2,73.72,Inox,Frezare,204,0,Niciunul
494,Freza,FREZA HSS Ø8 2F,2628,252.95,0.46,6.73,46.55,0.51,12.7,63.7,Otel,Frezare,72,0,Niciunul
495,Freza,FREZA HSS Ø8 2F,3556,583.98,2.89,5.19,60.48,1.44,11.5,71.13,Aluminiu,Frezare,320,0,Niciunul
496,Freza,FREZA HSS Ø8 2F,2282,874.86,2.85,18.02,121.46,1.75,38.4,82.89,Aluminiu,Frezare,437,1,Supraincalzire
497,Freza,FREZA HSS Ø8 2F,3543,430.27,2.62,9.01,66.03,1.07,4.8,71.36,Otel,Frezare,209,0,Niciunul
498,Freza,FREZA HSS Ø8 2F,2227,1003.43,2.37,17.1,61.18,6.58,39.5,98.32,Aluminiu,Frezare,133,1,Vibratii
499,Freza,FREZA HSS Ø8 2F,5172,480.87,2.59,7.39,48.94,0.95,7.8,72.46,Otel,Frezare,499,0,Niciunul
500,Freza,FREZA HSS Ø8 2F,5976,794.33,2.33,5.87,86.62,4.23,62.4,83.69,Inox,Frezare,340,1,Uzura excesiva
501,Freza,FREZA HSS Ø8 2F,4424,1075.8,2.69,19.74,100.83,3.23,93.9,85.89,Inox,Frezare,465,1,Uzura excesiva
502,Freza,FREZA HSS Ø8 2F,4669,952.15,0.48,10.5,63.89,1.3,6.3,61.69,Aluminiu,Frezare,469,0,Niciunul
503,Freza,FREZA HSS Ø8 2F,5894,653.06,1.5,17.33,73.44,4.71,87.9,71.91,Aluminiu,Frezare,290,1,Uzura excesiva
504,Freza,FREZA HSS Ø8 2F,2001,831.68,1.16,5.1,151.79,2.12,20.5,84.61,Inox,Frezare,245,1,Supraincalzire
505,Freza,FREZA HSS Ø8 2F,2853,212.59,1.06,13.86,107.88,3.88,72.2,71.06,Inox,Frezare,457,1,Uzura excesiva
506,Freza,FREZA HSS Ø8 2F,2563,255.91,0.99,9.82,64.25,1.31,10.2,64.24,Aluminiu,Frezare,5,0,Niciunul
507,Freza,FREZA HSS Ø8 2F,4169,898.5,2.91,11.89,145.06,3.84,24.8,79.02,Aluminiu,Frezare,339,1,Supraincalzire
508,Freza,FREZA HSS Ø8 2F,5094,868.88,2.03,13.82,89.94,10.64,20.2,91.86,Otel,Frezare,477,1,Vibratii
509,Freza,FREZA HSS Ø8 2F,2721,490.87,0.7,15.17,108.56,3.74,89.7,85.99,Inox,Frezare,366,1,Uzura excesiva
510,Freza,FREZA HSS Ø8 2F,5609,693.01,2.81,15.17,172.45,3.38,34.1,83.01,Inox,Frezare,458,1,Supraincalzire
511,Freza,FREZA HSS Ø8 2F,4424,409.09,1.34,18.57,138.29,1.83,22.5,82.51,Inox,Frezare,52,1,Supraincalzire
512,Freza,FREZA HSS Ø8 2F,5042,404.65,2.0,9.49,165.8,3.19,20.4,84.11,Otel,Frezare,206,1,Supraincalzire
513,Freza,FREZA HSS Ø8 2F,5538,537.87,0.69,8.17,67.53,1.73,18.1,71.75,Inox,Frezare,186,0,Niciunul
514,Freza,FREZA HSS Ø8 2F,5842,429.24,2.88,11.48,173.17,2.53,21.4,78.36,Inox,Frezare,490,1,Supraincalzire
515,Freza,FREZA HSS Ø8 2F,5926,432.0,2.42,14.25,75.18,6.3,47.1,90.11,Aluminiu,Frezare,206,1,Vibratii
516,Freza,FREZA HSS Ø8 2F,4070,504.15,0.58,9.65,36.93,0.73,3.1,68.47,Aluminiu,Frezare,166,0,Niciunul
517,Freza,FREZA HSS Ø8 2F,5667,224.62,2.15,6.17,45.61,1.45,10.4,63.49,Otel,Frezare,283,0,Niciunul
518,Freza,FREZA HSS Ø8 2F,2619,526.24,2.65,14.14,55.15,1.24,5.2,66.0,Otel,Frezare,194,0,Niciunul
519,Freza,FREZA HSS Ø8 2F,1554,793.09,2.34,6.05,57.53,1.04,7.5,73.4,Aluminiu,Frezare,44,0,Niciunul
520,Freza,FREZA HSS Ø8 2F,3787,606.5,2.68,8.24,38.11,1.05,15.9,66.52,Inox,Frezare,390,0,Niciunul
521,Freza,FREZA HSS Ø8 2F,2201,398.59,2.04,13.93,55.22,1.58,13.7,63.08,Otel,Frezare,217,0,Niciunul
522,Freza,FREZA HSS Ø8 2F,4028,872.45,1.52,9.54,78.21,6.07,25.8,91.95,Otel,Frezare,25,1,Vibratii
523,Freza,FREZA HSS Ø8 2F,4149,240.29,2.0,15.64,98.45,2.07,97.7,75.73,Aluminiu,Frezare,364,1,Uzura excesiva
524,Freza,FREZA HSS Ø8 2F,5125,1023.28,1.73,19.83,66.99,6.02,35.5,98.5,Otel,Frezare,482,1,Vibratii
525,Freza,FREZA HSS Ø8 2F,5066,998.92,2.69,9.7,59.27,1.27,0.8,64.28,Otel,Frezare,324,0,Niciunul
526,Freza,FREZA HSS Ø8 2F,3781,945.52,1.9,12.46,56.54,1.25,3.3,73.59,Aluminiu,Frezare,441,0,Niciunul
527,Freza,FREZA HSS Ø8 2F,1881,1037.29,1.66,14.12,86.37,10.94,28.6,87.01,Otel,Frezare,33,1,Vibratii
528,Freza,FREZA HSS Ø8 2F,5722,1141.14,0.49,15.74,68.83,0.82,18.4,74.72,Aluminiu,Frezare,284,0,Niciunul
529,Freza,FREZA HSS Ø8 2F,3573,606.33,2.22,8.49,72.31,2.5,69.2,81.41,Inox,Frezare,252,1,Uzura excesiva
530,Freza,FREZA HSS Ø8 2F,2625,551.4,0.2,6.07,89.59,7.28,44.0,88.23,Otel,Frezare,378,1,Vibratii
531,Freza,FREZA HSS Ø8 2F,5778,1092.66,2.77,14.45,45.63,1.49,11.3,60.79,Otel,Frezare,263,0,Niciunul
532,Freza,FREZA HSS Ø8 2F,2546,1137.38,1.14,13.15,89.81,7.84,30.6,86.04,Otel,Frezare,396,1,Vibratii
533,Freza,FREZA HSS Ø8 2F,5386,404.93,2.08,14.99,89.95,2.04,99.0,85.81,Otel,Frezare,107,1,Uzura excesiva
534,Freza,FREZA HSS Ø8 2F,4302,916.94,1.02,19.71,165.94,2.72,24.5,82.98,Inox,Frezare,181,1,Supraincalzire
535,Freza,FREZA HSS Ø8 2F,3830,713.41,1.52,17.81,62.46,1.86,15.5,69.6,Aluminiu,Frezare,300,0,Niciunul
536,Freza,FREZA HSS Ø8 2F,3297,388.06,2.42,19.24,55.73,0.71,14.8,62.06,Inox,Frezare,151,0,Niciunul
537,Freza,FREZA HSS Ø8 2F,2231,1128.58,2.15,18.55,46.9,1.89,9.4,66.17,Aluminiu,Frezare,63,0,Niciunul
538,Freza,FREZA HSS Ø8 2F,5874,923.58,2.13,5.58,59.9,1.41,15.3,62.36,Inox,Frezare,403,0,Niciunul
539,Freza,FREZA HSS Ø8 2F,3256,310.8,0.8,6.65,70.52,10.66,21.9,90.17,Aluminiu,Frezare,2,1,Vibratii
540,Freza,FREZA HSS Ø8 2F,3492,290.82,1.65,9.39,95.12,3.05,98.2,80.15,Inox,Frezare,187,1,Uzura excesiva
541,Freza,FREZA HSS Ø8 2F,5591,220.45,2.84,13.89,63.66,0.68,2.9,72.27,Inox,Frezare,372,0,Niciunul
542,Freza,FREZA HSS Ø8 2F,3896,593.34,0.14,19.7,87.65,4.13,94.7,89.17,Inox,Frezare,159,1,Uzura excesiva
543,Freza,FREZA HSS Ø8 2F,4813,263.28,0.88,13.33,62.58,0.97,8.3,72.01,Otel,Frezare,298,0,Niciunul
544,Freza,FREZA HSS Ø8 2F,5035,596.11,0.98,13.12,45.74,0.97,15.8,62.06,Otel,Frezare,438,0,Niciunul
545,Freza,FREZA HSS Ø8 2F,2069,693.83,1.9,11.25,80.03,11.93,44.5,98.06,Inox,Frezare,429,1,Vibratii
546,Freza,FREZA HSS Ø8 2F,1538,888.29,2.62,12.26,50.56,0.99,12.1,69.39,Aluminiu,Frezare,283,0,Niciunul
547,Freza,FREZA HSS Ø8 2F,5759,640.38,0.94,5.36,160.19,1.65,31.1,81.7,Aluminiu,Frezare,150,1,Supraincalzire
548,Freza,FREZA HSS Ø8 2F,3024,540.92,0.38,14.26,49.65,0.59,5.6,67.3,Aluminiu,Frezare,41,0,Niciunul
549,Freza,FREZA HSS Ø8 2F,3880,523.41,0.91,11.59,95.11,2.82,88.2,76.0,Aluminiu,Frezare,415,1,Uzura excesiva
550,Freza,FREZA HSS Ø8 2F,2579,898.13,1.59,8.15,159.48,1.58,34.0,84.26,Inox,Frezare,135,1,Supraincalzire
551,Freza,FREZA HSS Ø8 2F,5718,720.0,2.9,8.87,136.41,3.26,24.2,75.85,Inox,Frezare,12,1,Supraincalzire
552,Freza,FREZA HSS Ø8 2F,1984,1127.72,1.42,19.11,84.11,12.78,34.9,88.8,Otel,Frezare,48,1,Vibratii
553,Freza,FREZA HSS Ø8 2F,3135,528.27,0.81,7.53,67.4,13.11,21.4,104.24,Otel,Frezare,417,1,Vibratii
554,Freza,FREZA HSS Ø8 2F,2886,417.29,1.27,12.68,67.19,1.99,19.6,67.15,Otel,Frezare,119,0,Niciunul
555,Freza,FREZA HSS Ø8 2F,5184,360.82,0.31,6.22,69.69,0.73,13.5,73.1,Aluminiu,Frezare,361,0,Niciunul
556,Freza,FREZA HSS Ø8 2F,5970,480.9,0.41,8.13,84.04,10.1,26.5,104.86,Inox,Frezare,357,1,Vibratii
557,Freza,FREZA HSS Ø8 2F,5345,804.77,1.05,17.92,155.64,2.24,28.8,80.94,Inox,Frezare,483,1,Supraincalzire
558,Freza,FREZA HSS Ø8 2F,2982,646.28,2.45,13.38,93.51,4.57,79.8,71.53,Aluminiu,Frezare,94,1,Uzura excesiva
559,Freza,FREZA HSS Ø8 2F,3885,1166.55,0.34,19.59,139.23,2.56,29.1,77.62,Inox,Frezare,411,1,Supraincalzire
560,Freza,FREZA HSS Ø8 2F,5993,1063.54,2.59,13.82,143.28,2.49,36.9,75.45,Aluminiu,Frezare,137,1,Supraincalzire
561,Freza,FREZA HSS Ø8 2F,3868,897.23,0.11,14.34,74.68,7.07,28.6,94.57,Otel,Frezare,237,1,Vibratii
562,Freza,FREZA HSS Ø8 2F,3647,1017.73,1.92,10.78,89.66,4.6,99.0,82.67,Otel,Frezare,171,1,Uzura excesiva
563,Freza,FREZA HSS Ø8 2F,2546,303.97,1.05,5.02,49.21,1.62,14.5,67.7,Aluminiu,Frezare,369,0,Niciunul
564,Freza,FREZA HSS Ø8 2F,5973,990.76,1.78,7.05,63.14,0.64,16.0,68.27,Inox,Frezare,283,0,Niciunul
565,Freza,FREZA HSS Ø8 2F,1781,705.6,0.64,12.76,91.54,4.2,97.5,82.98,Aluminiu,Frezare,96,1,Uzura excesiva
566,Freza,FREZA HSS Ø8 2F,3947,1041.44,2.41,15.61,69.98,9.87,39.4,97.2,Otel,Frezare,148,1,Vibratii
567,Freza,FREZA HSS Ø8 2F,5076,283.78,1.97,12.6,169.17,3.57,24.7,78.44,Aluminiu,Frezare,327,1,Supraincalzire
568,Freza,FREZA HSS Ø8 2F,5513,1052.64,2.53,10.56,69.86,12.99,41.5,102.05,Otel,Frezare,489,1,Vibratii
569,Freza,FREZA HSS Ø8 2F,2134,758.94,1.77,5.76,46.27,1.47,8.5,62.06,Aluminiu,Frezare,445,0,Niciunul
570,Freza,FREZA HSS Ø8 2F,5795,449.06,2.17,17.03,77.52,8.39,38.6,92.7,Inox,Frezare,234,1,Vibratii
571,Freza,FREZA HSS Ø8 2F,4231,1092.16,2.06,10.81,40.67,1.17,6.6,68.48,Aluminiu,Frezare,229,0,Niciunul
572,Freza,FREZA HSS Ø8 2F,3038,739.99,1.68,14.61,41.67,1.04,3.8,72.61,Inox,Frezare,112,0,Niciunul
573,Freza,FREZA HSS Ø8 2F,2992,330.72,0.27,17.43,62.31,1.46,13.7,70.15,Aluminiu,Frezare,400,0,Niciunul
574,Freza,FREZA HSS Ø8 2F,1860,798.79,1.08,10.58,63.76,1.46,1.3,68.54,Otel,Frezare,371,0,Niciunul
575,Freza,FREZA HSS Ø8 2F,5948,540.22,1.42,6.46,48.19,0.72,19.5,70.88,Otel,Frezare,53,0,Niciunul
576,Freza,FREZA HSS Ø8 2F,2454,1076.67,0.17,8.09,146.14,2.51,30.6,79.93,Inox,Frezare,157,1,Supraincalzire
577,Freza,FREZA HSS Ø8 2F,2032,1021.12,0.33,7.42,148.73,2.59,39.1,82.31,Aluminiu,Frezare,344,1,Supraincalzire
578,Freza,FREZA HSS Ø8 2F,1830,802.56,1.57,8.33,146.26,3.29,32.8,75.84,Inox,Frezare,240,1,Supraincalzire
579,Freza,FREZA HSS Ø8 2F,4777,861.81,0.69,5.68,48.75,1.32,17.4,70.3,Inox,Frezare,17,0,Niciunul
580,Freza,FREZA HSS Ø8 2F,4727,434.22,2.57,13.91,109.8,2.9,68.0,70.93,Aluminiu,Frezare,180,1,Uzura excesiva
581,Freza,FREZA HSS Ø8 2F,5319,656.74,2.19,16.41,78.01,13.76,25.5,92.18,Aluminiu,Frezare,53,1,Vibratii
582,Freza,FREZA HSS Ø8 2F,4483,604.1,2.09,17.5,72.21,3.59,85.5,83.61,Otel,Frezare,159,1,Uzura excesiva
583,Freza,FREZA HSS Ø8 2F,5541,605.4,2.87,11.03,79.11,9.17,26.9,93.62,Inox,Frezare,223,1,Vibratii
584,Freza,FREZA HSS Ø8 2F,3165,248.83,2.88,19.54,39.52,1.42,1.8,73.48,Otel,Frezare,281,0,Niciunul
585,Freza,FREZA HSS Ø8 2F,4999,655.2,1.23,6.73,41.46,0.93,5.6,71.16,Otel,Frezare,332,0,Niciunul
586,Freza,FREZA HSS Ø8 2F,2112,1014.46,0.25,5.26,103.33,4.94,72.7,83.68,Otel,Frezare,261,1,Uzura excesiva
587,Freza,FREZA HSS Ø8 2F,4964,372.0,2.3,11.94,59.04,1.99,19.0,61.78,Otel,Frezare,317,0,Niciunul
588,Freza,FREZA HSS Ø8 2F,4771,617.11,1.7,11.47,107.73,2.82,63.1,75.51,Aluminiu,Frezare,161,1,Uzura excesiva
589,Freza,FREZA HSS Ø8 2F,2426,461.03,2.12,18.85,69.83,1.09,4.6,74.11,Aluminiu,Frezare,273,0,Niciunul
590,Freza,FREZA HSS Ø8 2F,3831,307.43,1.42,11.46,55.73,0.65,3.8,69.66,Otel,Frezare,151,0,Niciunul
591,Freza,FREZA HSS Ø8 2F,4443,428.8,2.57,13.88,46.07,0.55,19.8,73.85,Otel,Frezare,208,0,Niciunul
592,Freza,FREZA HSS Ø8 2F,3363,651.96,2.21,15.26,35.29,1.11,15.6,63.12,Aluminiu,Frezare,224,0,Niciunul
593,Freza,FREZA HSS Ø8 2F,2647,476.58,2.73,9.7,36.84,1.43,4.8,72.58,Otel,Frezare,12,0,Niciunul
594,Freza,FREZA HSS Ø8 2F,5757,503.72,1.14,16.04,62.58,1.78,5.0,70.35,Otel,Frezare,437,0,Niciunul
595,Freza,FREZA HSS Ø8 2F,3194,446.11,0.81,19.74,41.05,1.25,15.2,70.78,Aluminiu,Frezare,429,0,Niciunul
596,Freza,FREZA HSS Ø8 2F,2033,950.37,1.54,7.19,67.93,11.04,36.3,87.29,Aluminiu,Frezare,159,1,Vibratii
597,Freza,FREZA HSS Ø8 2F,5638,358.75,0.26,11.41,146.38,3.78,28.0,78.14,Otel,Frezare,110,1,Supraincalzire
598,Freza,FREZA HSS Ø8 2F,3527,956.36,1.8,9.76,67.25,1.57,10.0,60.26,Otel,Frezare,454,0,Niciunul
599,Freza,FREZA HSS Ø8 2F,3634,450.98,1.26,17.93,39.2,1.95,17.1,64.3,Otel,Frezare,52,0,Niciunul
600,Freza,FREZA HSS Ø8 2F,2812,1083.83,1.58,18.3,64.15,1.37,4.9,72.26,Aluminiu,Frezare,221,0,Niciunul
1,Burghiu,CARBIDE DRILL Ø12,2560,415.35,1.8,8.41,147.6,2.53,24.8,76.32,Aluminiu,Gaurire,129,1,Supraincalzire
2,Burghiu,CARBIDE DRILL Ø12,5590,1144.63,2.15,9.22,71.11,10.79,40.2,92.86,Aluminiu,Gaurire,163,1,Vibratii
3,Burghiu,CARBIDE DRILL Ø12,1891,939.44,2.7,14.67,148.43,3.0,31.4,78.73,Inox,Gaurire,175,1,Supraincalzire
4,Burghiu,CARBIDE DRILL Ø12,2897,264.57,1.52,16.67,70.06,9.45,43.7,93.94,Otel,Gaurire,110,1,Vibratii
5,Burghiu,CARBIDE DRILL Ø12,1505,455.48,1.07,5.38,87.49,3.75,93.6,70.74,Inox,Gaurire,128,1,Uzura excesiva
6,Burghiu,CARBIDE DRILL Ø12,2272,201.86,1.89,12.85,87.97,3.85,75.3,70.09,Otel,Gaurire,101,1,Uzura excesiva
7,Burghiu,CARBIDE DRILL Ø12,5880,1136.43,0.88,9.75,47.46,1.13,11.0,63.52,Otel,Gaurire,111,0,Niciunul
8,Burghiu,CARBIDE DRILL Ø12,4776,700.06,2.71,10.41,95.49,2.27,71.9,79.79,Aluminiu,Gaurire,166,1,Uzura excesiva
9,Burghiu,CARBIDE DRILL Ø12,2138,1097.76,2.94,19.47,178.6,2.73,34.7,84.65,Aluminiu,Gaurire,268,1,Supraincalzire
10,Burghiu,CARBIDE DRILL Ø12,2584,405.29,2.03,12.36,45.08,0.89,12.5,75.0,Inox,Gaurire,92,0,Niciunul
11,Burghiu,CARBIDE DRILL Ø12,2331,811.33,1.57,9.81,45.64,1.46,12.9,67.31,Otel,Gaurire,214,0,Niciunul
12,Burghiu,CARBIDE DRILL Ø12,5140,336.35,2.64,7.65,62.08,10.07,47.0,102.1,Otel,Gaurire,354,1,Vibratii
13,Burghiu,CARBIDE DRILL Ø12,4273,898.68,1.14,10.73,62.37,12.95,37.0,90.47,Inox,Gaurire,64,1,Vibratii
14,Burghiu,CARBIDE DRILL Ø12,1560,773.61,0.42,18.92,47.74,1.48,16.5,63.03,Inox,Gaurire,320,0,Niciunul
15,Burghiu,CARBIDE DRILL Ø12,3911,1063.48,2.86,14.27,67.82,1.81,12.0,74.72,Otel,Gaurire,3,0,Niciunul
16,Burghiu,CARBIDE DRILL Ø12,4166,1011.16,0.4,9.31,151.77,2.33,22.0,76.39,Otel,Gaurire,42,1,Supraincalzire
17,Burghiu,CARBIDE DRILL Ø12,5129,336.29,0.18,16.83,85.77,9.37,28.7,92.09,Inox,Gaurire,201,1,Vibratii
18,Burghiu,CARBIDE DRILL Ø12,3648,777.28,0.67,19.66,42.5,0.86,18.3,60.62,Aluminiu,Gaurire,248,0,Niciunul
19,Burghiu,CARBIDE DRILL Ø12,5732,965.8,1.09,12.82,61.8,8.15,22.6,101.76,Inox,Gaurire,15,1,Vibratii
20,Burghiu,CARBIDE DRILL Ø12,5512,339.96,0.17,18.5,174.11,2.11,21.3,79.43,Otel,Gaurire,5,1,Supraincalzire
21,Burghiu,CARBIDE DRILL Ø12,2909,1122.76,0.91,9.39,66.51,13.96,33.3,104.37,Otel,Gaurire,428,1,Vibratii
22,Burghiu,CARBIDE DRILL Ø12,1706,834.42,0.62,8.24,94.75,4.54,87.5,70.04,Aluminiu,Gaurire,165,1,Uzura excesiva
23,Burghiu,CARBIDE DRILL Ø12,5920,673.74,0.86,5.61,138.48,1.54,35.8,76.72,Aluminiu,Gaurire,206,1,Supraincalzire
24,Burghiu,CARBIDE DRILL Ø12,5816,709.94,1.19,12.21,95.09,2.31,65.4,86.57,Inox,Gaurire,284,1,Uzura excesiva
25,Burghiu,CARBIDE DRILL Ø12,5359,318.36,0.91,12.07,50.32,1.08,8.2,60.73,Inox,Gaurire,85,0,Niciunul
26,Burghiu,CARBIDE DRILL Ø12,2360,1195.54,0.87,6.79,72.04,4.03,77.5,82.21,Inox,Gaurire,280,1,Uzura excesiva
27,Burghiu,CARBIDE DRILL Ø12,4526,297.01,1.98,16.65,62.15,7.96,25.9,95.7,Aluminiu,Gaurire,196,1,Vibratii
28,Burghiu,CARBIDE DRILL Ø12,4456,1177.13,0.48,15.33,51.42,1.51,4.3,62.39,Inox,Gaurire,490,0,Niciunul
29,Burghiu,CARBIDE DRILL Ø12,1619,725.52,1.78,19.98,103.33,2.64,92.2,74.61,Otel,Gaurire,249,1,Uzura excesiva
30,Burghiu,CARBIDE DRILL Ø12,5186,426.84,1.66,12.5,172.42,3.3,36.9,79.41,Inox,Gaurire,24,1,Supraincalzire
31,Burghiu,CARBIDE DRILL Ø12,3173,547.58,2.66,17.88,67.42,13.12,43.9,86.39,Inox,Gaurire,108,1,Vibratii
